15,74,Classified,167,6:00:18.758,2 Laps,+0.365,137,1:35.918,205.4,Riley,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Gar,Robinson,Bronze,"Austin, TX",USA,,,,,,,Felipe,Fraga,Gold,"Palmas, Brazil",BRA,,,,,,,Josh,Burdon,Silver,"Hobart, Australia",AUS,,,,,,,,,,,,,,,,,,,,,,,,,
16,88,Classified,167,6:00:20.400,2 Laps,+1.642,135,1:37.504,202.0,Af Corse,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Luis,Perez Companc,Bronze,"Buenos Aires, Argentina",ARG,,,,,,,Matias,Perez Companc,Silver,"Buenos Aires, Argentina",ARG,,,,,,,Matthieu,Vaxiviere,Gold,"Bordeaux, France",FRA,,,,,,,,,,,,,,,,,,,,,,,,,
17,73,Classified,167,6:00:21.058,2 Laps,+0.658,139,1:36.804,203.5,Pratt Miller Motorsports,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Pietro,Fittipaldi,Gold,"Miami, FL",BRA,,,,,,,Manuel,Espirito Santo,Silver,Cascais,PRT,,,,,,,Chris,Cumming,Bronze,"Vancouver,Canada",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
18,43,Classified,167,6:01:05.049,2 Laps,+43.991,136,1:36.447,204.2,Inter Europol Competition,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Tom,Dillmann,Gold,"Mulhouse, France",FRA,,,,,,,Bijoy,Garg,Silver,"Atherton, CA",USA,,,,,,,Jeremy,Clarke,Bronze,"Manhattan Beach, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,
19,8,Classified,167,6:01:33.632,2 Laps,+28.583,85,1:37.328,202.4,Tower Motorsports,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,John,Farano,Bronze,"Toronto, ON",CAN,,,,,,,Sebastian,Alvarez,Silver,"Mexico City, Mexico",MEX,,,,,,,Sebastien,Bourdais,Platinum,"Le Mans, France",FRA,,,,,,,,,,,,,,,,,,,,,,,,,
20,48,Classified,160,6:00:40.431,9 Laps,7 Laps,6,1:46.584,184.8,Paul Miller Racing,GTDPRO,,,BMW M4 GT3 EVO,M,,,,,,,,,,,Max,Hesse,Gold,"Wernau, Germany",DEU,,,,,,,Dan,Harper,Platinum,Belfast,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,3,Classified,160,6:00:41.630,9 Laps,+1.199,129,1:46.976,184.1,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Antonio,Garcia,Platinum,"Madrid, Spain",ESP,,,,,,,Alexander,Sims,Platinum,"Kidderminster, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,65,Classified,160,6:00:42.466,9 Laps,+0.836,61,1:47.076,184.0,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Christopher,Mies,Platinum,"Erkrath, Germany",DEU,,,,,,,Frederic,Vervisch,Gold,"Middelkerke, Belgium",BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,81,Classified,160,6:00:42.922,9 Laps,+0.456,129,1:47.200,183.8,DragonSpeed,GTDPRO,,,Ferrari 296 GT3,M,,,,,,,,,,,Albert,Costa,Platinum,Andorra,ESP,,,,,,,Davide,Rigon,Platinum,"Cervia, Italy",ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,4,Classified,160,6:00:43.438,9 Laps,+0.516,7,1:46.698,184.6,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Tommy,Milner,Platinum,"Middleburg, VA",USA,,,,,,,Nicky,Catsburg,Platinum,"Amersfoort, Netherlands",NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,77,Classified,160,6:00:44.986,9 Laps,+1.548,42,1:47.057,184.0,AO Racing,GTDPRO,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Laurin,Heinrich,Gold,"Würzburg, Germany",DEU,,,,,,,Klaus,Bachler,Platinum,"Unzmarkt, Austria",AUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,Classified,160,6:00:45.724,9 Laps,+0.738,39,1:47.037,184.0,Heart of Racing Team,GTD,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Tom,Gamble,Gold,"Nottingham, United Kingdom",GBR,,,,,,,Casper,Stevenson,Silver,London,GBR,,,,,,,Zacharie,Robichon,Silver,"Ottawa, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
27,64,Classified,160,6:00:46.778,9 Laps,+1.054,112,1:47.130,183.9,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Mike,Rockenfeller,Platinum,"Altnau, Switzerland",DEU,,,,,,,Sebastian,Priaulx,Gold,"Guernsey, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,70,Classified,160,6:00:48.265,9 Laps,+1.487,38,1:47.177,183.8,Inception Racing,GTD,B,,Ferrari 296 GT3,M,,,,,,,,,,,Brendan,Iribe,Bronze,"Los Angeles, CA",USA,,,,,,,Frederik,Schandorff,Gold,"Aarhus, Denmark",DNK,,,,,,,Ollie,Millroy,Silver,"Reading, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,
29,32,Classified,160,6:00:48.582,9 Laps,+0.317,83,1:47.138,183.9,Korthoff Competition Motors,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Mikey,Taylor,Silver,"Pretoria, South Africa",USA,,,,,,,Kenton,Koch,Silver,"Charlotte, NC",USA,,,,,,,Daniel,Morad,Gold,"Toronto, Canada",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
30,023,Classified,160,6:00:49.139,9 Laps,+0.557,86,1:47.492,183.3,Triarsi Competizione,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Onofrio,Triarsi,Silver,"Orlando, FL",USA,,,,,,,James,Calado,Platinum,"Cardiff, United Kingdom",GBR,,,,,,,Andrew,Waite,Silver,"Auckland, New Zealand",NZL,,,,,,,,,,,,,,,,,,,,,,,,,
31,21,Classified,160,6:00:49.498,9 Laps,+0.359,104,1:47.406,183.4,Af Corse,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Simon,Mann,Silver,"Lausanne, Switzerland",USA,,,,,,,Lilou,Wadoux Ducellier,Silver,"Amiens, France",FRA,,,,,,,Alessandro,Pier Guidi,Platinum,"Tortona, Italy",ITA,,,,,,,,,,,,,,,,,,,,,,,,,
32,66,Classified,160,6:00:49.812,9 Laps,+0.314,104,1:47.640,183.0,Gradient Racing,GTD,B,,Ford Mustang GT3,M,,,,,,,,,,,Joey,Hand,Gold,"Wilton, CA",USA,,,,,,,Till,Bechtolsheimer,Bronze,"Ampney St. Peter, United Kingdom",GBR,,,,,,,Tati,Calderon,Silver,"Bogota City, Colombia",COL,,,,,,,,,,,,,,,,,,,,,,,,,
33,47,Classified,160,6:00:50.098,9 Laps,+0.286,157,1:47.505,183.2,CETILAR RACING,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Lorenzo,Patrese,Silver,"Padua, Italy",ITA,,,,,,,Giorgio,Sernagiotto,Silver,"Asolo, Italy",ITA,,,,,,,Antonio,Fuoco,Platinum,Monaco,ITA,,,,,,,,,,,,,,,,,,,,,,,,,
34,1,Classified,160,6:00:51.340,9 Laps,+1.242,112,1:46.776,184.5,Paul Miller Racing,GTDPRO,,,BMW M4 GT3 EVO,M,,,,,,,,,,,Madison,Snow,Gold,"Salt Lake City, UT",USA,,,,,,,Neil,Verhagen,Gold,"Mooresville, NC",USA,,,,,,,Connor,De Phillippi,Gold,"Cornelius, NC",USA,,,,,,,,,,,,,,,,,,,,,,,,,
35,96,Classified,160,6:00:54.000,9 Laps,+2.660,38,1:47.329,183.5,Turner Motorsport,GTD,,,BMW M4 GT3 EVO,M,,,,,,,,,,,Patrick,Gallagher,Silver,"Thornville, OH",USA,,,,,,,Robby,Foley,Gold,"Randolph, NJ",USA,,,,,,,Jake,Walker,Silver,"Phoenixville, PA",USA,,,,,,,,,,,,,,,,,,,,,,,,,
36,13,Classified,160,6:00:54.059,9 Laps,+0.059,83,1:47.318,183.6,AWA,GTD,B,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Lars,Kern,Silver,"Wiernsheim, Germany",DEU,,,,,,,Matthew,Bell,Gold,"Newcastle Upon Tyne, United Kingdom",GBR,,,,,,,Orey,Fidani,Bronze,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
37,34,Classified,160,6:01:49.693,9 Laps,+55.634,105,1:47.564,183.1,Conquest Racing,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Manny,Franco,Silver,"Milwaukee, WI",USA,,,,,,,Daniel,Serra,Platinum,"Sao Paulo, Brazil",BRA,,,,,,,Ben,Tuck,Silver,Biggleswade,GBR,,,,,,,,,,,,,,,,,,,,,,,,,
38,12,Classified,159,5:58:56.848,10 Laps,1 Lap,113,1:47.294,183.6,Vasser Sullivan Racing,GTD,,,Lexus RC F GT3,M,,,,,,,,,,,Jack,Hawksworth,Gold,"Bradford, United Kingdom",GBR,,,,,,,Parker,Thompson,Silver,"Red Deer, AB",CAN,,,,,,,Frankie,Montecalvo,Silver,"Highlands, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,
39,021,Classified,159,5:58:59.944,10 Laps,+3.096,83,1:47.636,183.0,Triarsi Competizione,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Alessandro,Balzan,Gold,"Rovigo, Italy",ITA,,,,,,,Jason,Hart,Silver,"Flower Mound, TX",USA,,,,,,,AJ,Muss,Silver,"Rumson, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,
40,120,Classified,159,6:00:55.058,10 Laps,+1:55.114,39,1:47.437,183.3,Wright Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Adam,Adelson,Silver,"Los Angeles, CA",USA,,,,,,,Elliott,Skeer,Gold,"San Diego, CA",USA,,,,,,,Tom,Sargent,Silver,"Young, Australia",AUS,,,,,,,,,,,,,,,,,,,,,,,,,
41,78,Classified,158,6:00:51.088,11 Laps,1 Lap,126,1:47.149,183.8,Forte Racing,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Misha,Goikhberg,Silver,"Woodbridge, ON",CAN,,,,,,,Mario,Farnbacher,Gold,"Ansbach, Germany",DEU,,,,,,,Scott,Hargrove,Silver,"Vancouver, BC",CAN,,,,,,,,,,,,,,,,,,,,,,,,,
42,36,Classified,154,5:48:24.834,15 Laps,4 Laps,62,1:47.209,183.7,DXDT Racing,GTD,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Salih,Yoluc,Silver,"London, United Kingdom",TUR,,,,,,,Alec,Udell,Silver,"Austin, TX",USA,,,,,,,Charlie,Eastwood,Gold,"Belfast, Northern Ireland",IRL,,,,,,,,,,,,,,,,,,,,,,,,,
43,14,Classified,149,5:51:37.602,20 Laps,5 Laps,43,1:47.204,183.7,Vasser Sullivan Racing,GTDPRO,,,Lexus RC F GT3,M,,,,,,,,,,,Ben,Barnicoat,Platinum,"Chesterfield, United Kingdom",GBR,,,,,,,Aaron,Telitz,Gold,"Birchwood, WI",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2,Classified,149,6:00:23.258,20 Laps,+8:45.656,122,1:36.705,203.7,United Autosports USA,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Nick,Boulle,Bronze,"Dallas, TX",USA,,,,,,,Juan,Correa,Silver,"Miami, FL",USA,,,,,,,Ben,Hanley,Gold,"Accrington, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,
45,57,Classified,149,6:00:55.484,20 Laps,+32.226,72,1:48.168,182.1,Winward Racing,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Russell,Ward,Silver,"Seabrook, TX",USA,,,,,,,Philip,Ellis,Gold,"Munich, Germany",GBR,,,,,,,Indy,Dontje,Silver,"Bergen, Netherlands",NLD,,,,,,,,,,,,,,,,,,,,,,,,,
46,44,Classified,141,5:25:50.018,28 Laps,8 Laps,40,1:45.824,186.1,Magnus Racing,GTD,B,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,John,Potter,Bronze,"Salt Lake City, UT",USA,,,,,,,Spencer,Pumpelly,Silver,"Atlanta, GA",USA,,,,,,,Marco,Sorensen,Platinum,"Godthaab, Denmark",DNK,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,Classified,126,4:38:30.098,43 Laps,15 Laps,7,1:35.677,205.9,Porsche Penske Motorsport,GTP,,,Porsche 963,M,,,,,,,,,,,Felipe,Nasr,Platinum,"Brasilia, Brazil",BRA,,,,,,,Nick,Tandy,Platinum,"Bedford, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,19,Classified,104,4:04:21.110,65 Laps,22 Laps,82,1:47.800,182.7,van der Steur Racing,GTD,B,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Valentin,Hasse-Clot,Gold,"Paris, France",FRA,,,,,,,Anthony,McIntosh,Bronze,"Milwaukee, WI",USA,,,,,,,Rory,van der Steur,Silver,"Chesapeake City, MD",USA,,,,,,,,,,,,,,,,,,,,,,,,,
49,25,Classified,103,3:49:14.196,66 Laps,1 Lap,43,1:36.122,204.9,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,,,,,,,,,,,Marco,Wittmann,Platinum,"Fuerth, Germany",DEU,,,,,,,Sheldon,van der Linde,Platinum,"Johannesburg, South Africa",ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,5,Classified,67,2:30:13.769,102 Laps,36 Laps,62,1:36.759,203.6,Proton Competition,GTP,,,Porsche 963,M,,,,,,,,,,,Neel,Jani,Platinum,"Bellmund, Switzerland",CHE,,,,,,,Nico,Varrone,Gold,"Escobar, Argentina",ARG,,,,,,,Nico,Pino,Silver,"Santiago, Chile",USA,,,,,,,,,,,,,,,,,,,,,,,,,
51,9,Classified,67,2:52:38.571,102 Laps,+22:24.802,8,1:46.416,185.1,Pfaff Motorsports,GTDPRO,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Andrea,Caldarelli,Platinum,"Pescara, Italy",ITA,,,,,,,Sandy,Mitchell,Platinum,"Forfar, Scotland",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,80,Classified,64,2:30:08.371,105 Laps,3 Laps,40,1:46.704,184.6,Lone Star Racing,GTD,B,,Mercedes-AMG GT3,M,,,,,,,,,,,Dan,Knox,Bronze,"Celina, TX",USA,,,,,,,Wyatt,Brichacek,Silver,"Johnstown, CO",USA,,,,,,,Scott,Andrews,Gold,"Torquay, Australia",AUS,,,,,,,,,,,,,,,,,,,,,,,,,
53,11,Classified,29,3:31:55.998,140 Laps,35 Laps,8,1:43.170,190.9,TDS RACING,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Steven,Thomas,Bronze,"Carl Junction, MO",USA,,,,,,,Mikkel,Jensen,Platinum,"Aarhus, Denmark",DNK,,,,,,,Hunter,McElrea,Silver,"Gold Coast, Australia",USA,,,,,,,,,,,,,,,,,,,,,,,,,
54,52,Classified,25,56:46.529,144 Laps,4 Laps,11,1:41.727,193.6,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Rodrigo,Sales,Bronze,"Crystal Bay, NV",USA,,,,,,,Benjamin,Pedersen,Silver,Copenhagen,USA,,,,,,,Mathias,Beche,Gold,Veigy,CHE,,,,,,,,,,,,,,,,,,,,,,,,,
55,45,Classified,16,30:57.294,153 Laps,9 Laps,5,1:51.157,177.2,Wayne Taylor Racing,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Danny,Formal,Silver,"San Jose, Costa Rica",CRI,,,,,,,Trent,Hindman,Gold,"Ocean Township, NJ",USA,,,,,,,Graham,Doyle,Silver,"Belleair, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,
