POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,44,16,1:57.857,+3.614,+1.059,169.3,24,ARC Bratislava,LMP2,,,Oreca 07 - Gibson,M,78246,562,3,6027,,213,,,,,Miro,Konopka,B,,SVK,,10901,213,,,,Mathias,Beche,G,,CHE,,151,219,,,,Jonas,Ried,S,,DEU,,10879,5,,,,,,,,,,,,,,,,,,,,,,
12,2,6,2:01.714,+7.471,+3.857,163.9,15,CD Sport,LMP3,,,Ligier JS P320 - Nissan,M,78251,5840,6,6102,,64,,,,,Michael,Jensen,B,,ZAF,,9543,2,,,,Nicholas,Adcock,B,,ZAF,,9627,2,,,,Fabien,Lavergne,S,,FRA,,9318,70,,,,,,,,,,,,,,,,,,,,,,
13,20,11,2:02.509,+8.266,+0.795,162.9,32,High Class Racing,LMP3,,,Ligier JS P320 - Nissan,M,78253,5578,6,6102,,57,,,,,Audunn,Gudmundsson,B,,ISL,,9866,117,,,,Anders,Fjordbach,S,,DNK,,8420,57,,,,Seth,Lucas,S,,USA,,11279,,,,,,,,,,,,,,,,,,,,,,,
14,26,17,2:03.140,+8.897,+0.631,162.0,26,Bretton Racing,LMP3,,,Ligier JS P320 - Nissan,M,78254,6354,6,6102,,,,,,,Daniel,Skocdopole,S,,CZE,,11054,193,,,,Julien,Gerbi,B,,ESP,,9862,64,,,,Mihnea,Stefan,S,,ROU,,10889,187,,,,,,,,,,,,,,,,,,,,,,
15,17,22,2:03.783,+9.540,+0.643,161.2,32,COOL Racing,LMP3,,,Ligier JS P320 - Nissan,M,78252,5790,6,6102,,219,,,,,James,Winslow,S,,GBR,,320,16,,,,Alexander,Bukhantsov,B,,KNA,,10453,61,,,,Danial,Frost,S,,SGP,,11237,,,,,,,,,,,,,,,,,,,,,,,
16,66,4,2:04.239,+9.996,+0.456,160.6,30,Attempto Racing,GT,,,Audi R8 LMS GT3 EVO II,M,78268,6186,4083,6129,1,5,,,,,Dylan,Pereira,G,,LUX,,9864,138,,,,Alexander,AKA,S,,DEU,,10436,5,,,,Andrey,Mukovoz,B,,_,,11248,,,,,,,,,,,,,,,,,,,,,,,
17,42,4,2:04.296,+10.053,+0.057,160.5,32,Sainteloc Racing,GT,,,Audi R8 LMS GT3 EVO II,M,78265,6133,4083,6129,1,70,,,,,Christopher,Haase,P,,DEU,,790,5,,,,Gilles,Magnus,S,,BEL,,9804,23,,,,Alban,Varutti,B,,FRA,,10808,70,,,,,,,,,,,,,,,,,,,,,,
18,88,3,2:04.539,+10.296,+0.243,160.2,32,Triple Eight JMR,GT,,,Mercedes-AMG GT3 EVO,M,78275,6349,4083,6230,4393,,,,,,HH,Prince Abdul Rahman Ibrahim,B,,MYS,,11287,,,,,Broc,Feeney,S,,AUS,,11229,,,,,Luca,Stolz,P,,DEU,,9294,5,,,,,,,,,,,,,,,,,,,,,,
19,91,4,2:04.669,+10.426,+0.130,160.1,32,Pure Rxcing,GT,,,Porsche 911 GT3 R,M,78276,6306,4083,4343,4368,5,,,,,Alexander,Malykhin,B,,KNA,,10938,198,,,,Klaus,Bachler,P,,AUT,,291,17,,,,Joel,Sturm,S,,DEU,,10939,5,,,,,,,,,,,,,,,,,,,,,,
20,43,4,2:05.429,+11.186,+0.760,159.1,32,Sainteloc Racing,GT,,,Audi R8 LMS GT3 EVO II,M,78266,6133,4083,6129,1,70,,,,,Dennis,Marschall,P,,DEU,,11288,,,,,Paul,Evrard,S,,FRA,,11296,,,,,Zhou,Bihuang,B,,CHN,,11297,,,,,,,,,,,,,,,,,,,,,,,
21,84,14,2:05.481,+11.238,+0.052,159.0,25,EBM,GT,,,Porsche 911 GT3 R,M,78273,6346,4083,4343,4368,,,,,,Adrian,D'silva,B,,MYS,,10928,142,,,,Kerong,LI,S,,CHN,,11223,,,,,Earl,Bamber,P,,NZL,,1290,168,,,,,,,,,,,,,,,,,,,,,,
22,21,4,2:05.749,+11.506,+0.268,158.7,30,AF Corse,GT,,,Ferrari 296 GT3,M,78261,16,4083,6195,3,119,,,,,Simon,Mann,S,,USA,,10161,66,,,,Francois,Heriau,B,,FRA,,10908,70,,,,Davide,Rigon,P,,ITA,,266,119,,,,,,,,,,,,,,,,,,,,,,
23,11,5,2:05.791,+11.548,+0.042,158.6,28,Attempto Racing,GT,,,Audi R8 LMS GT3 EVO II,M,78259,6186,4083,6129,1,5,,,,,Aleksi,Nesov,S,,_,,11290,,,,,Sergey,Titarenko,S,,_,,11292,,,,,Ilya,Gorbatsky,B,,CAN,,11294,,,,,,,,,,,,,,,,,,,,,,,
24,93,5,2:05.796,+11.553,+0.005,158.6,28,Team Project 1,GT,,,BMW M4 GT3,M,78277,5786,4083,6128,4354,5,,,,,Darren,Leung,B,,GBR,,11277,,,,,Christian,Bogle,S,,USA,,10823,66,,,,Daniel,Harper,P,,GBR,,11278,,,,,,,,,,,,,,,,,,,,,,,
25,7,10,2:06.270,+12.027,+0.474,158.0,24,AlManar Racing by GetSpeed,GT,,,Mercedes-AMG GT3 EVO,M,78256,6358,4083,6230,4393,,,,,,Al,Faisal AL Zubair,S,,OMN,,11051,,,,,Martin,Konrad,B,,AUT,,10919,17,,,,Fabian,Schiller,G,,DEU,,10920,5,,,,,,,,,,,,,,,,,,,,,,
26,33,3,2:06.285,+12.042,+0.015,158.0,24,Herberth Motorsport,GT,,,Porsche 911 GT3 R,M,78263,6083,4083,4343,4368,5,,,,,Antares,AU,B,,HKG,,10412,92,,,,Tim,Heinemann,S,,DEU,,11295,,,,,Matteo,Cairoli,P,,ITA,,8252,119,,,,,,,,,,,,,,,,,,,,,,
27,82,7,2:06.331,+12.088,+0.046,158.0,28,AF Corse,GT,,,Ferrari 296 GT3,M,78272,16,4083,6195,3,119,,,,,Charles-Henri,Samani,B,,FRA,,10158,70,,,,Emmanuel,Collard,S,,FRA,,24,70,,,,Kei,Cozzolino,G,,JPN,,9417,121,,,,,,,,,,,,,,,,,,,,,,
28,69,9,2:06.393,+12.150,+0.062,157.9,30,Optimum Motorsport,GT,,,McLaren 720S GT3,M,78269,5576,4083,6044,60,188,,,,,Samuel,de Haan,S,,GBR,,10521,188,,,,James,Cottingham,B,,GBR,,8246,188,,,,Thomas,Gamble,G,,GBR,,9549,188,,,,,,,,,,,,,,,,,,,,,,
29,56,4,2:06.778,+12.535,+0.385,157.4,30,Team Project 1,GT,,,BMW M4 GT3,M,78267,5786,4083,6128,4354,5,,,,,Sean,Gelael,S,,IDN,,1968,113,,,,Maxime,Oosten,S,,NLD,,10847,178,,,,Huilin,HAN,B,,CHN,,9410,23,,,,,,,,,,,,,,,,,,,,,,
30,77,4,2:06.843,+12.600,+0.065,157.3,33,D'Station Racing,GT,,,Aston Martin Vantage AMR GT3,M,78271,6071,4083,6085,260,121,,,,,Satoshi,Hoshino,B,,JPN,,1310,121,,,,Tomonobu,Fujii,G,,JPN,,1308,121,,,,Casper,Stevenson,S,,GBR,,10872,188,,,,,,,,,,,,,,,,,,,,,,
31,9,4,2:06.843,+12.600,+0.000,157.3,26,GetSpeed,GT,,,Mercedes-AMG GT3 EVO,M,78258,6304,4083,6230,4393,5,,,,,Anthony,Bartone,S,,USA,,11289,,,,,Aaron,Walker,S,,GBR,,11291,,,,,Steve,Jans,B,,LUX,,11293,,,,,,,,,,,,,,,,,,,,,,,
32,86,6,2:06.863,+12.620,+0.020,157.3,31,GR Racing,GT,,,Ferrari 296 GT3,M,78274,6065,4083,6195,3,188,,,,,Michael,Wainwright,B,,GBR,,442,188,,,,Benjamin,Barker,G,,GBR,,594,188,,,,Riccardo,Pera,S,,ITA,,9187,119,,,,,,,,,,,,,,,,,,,,,,
33,95,4,2:07.069,+12.826,+0.206,157.0,27,TF Sport,GT,,,Aston Martin Vantage AMR GT3,M,78278,364,4083,6085,260,188,,,,,John,Hartshorne,B,,GBR,,823,188,,,,Benjamin,Tuck,S,,GBR,,10972,188,,,,Jonathan,Adam,P,,GBR,,194,188,,,,,,,,,,,,,,,,,,,,,,
34,27,7,2:07.350,+13.107,+0.281,156.7,26,Optimum Motorsport,GT,,,McLaren 720S GT3,M,78262,5576,4083,6044,60,188,,,,,Mark,Radcliffe,B,,GBR,,11203,,,,,Robert,Bell,P,,GBR,,222,188,,,,Oliver,Millroy,S,,GBR,,1213,188,,,,,,,,,,,,,,,,,,,,,,
35,37,11,2:07.739,+13.496,+0.389,156.2,15,Craft-Bamboo Racing,GT,,,Mercedes-AMG GT3 EVO,M,78264,6348,4083,6230,4393,,,,,,Anthony,LIU,B,,CHN,,10355,43,,,,Jules,Gounon,P,,FRA,,9500,70,,,,Jayden,Ojeda,S,,AUS,,11273,,,,,,,,,,,,,,,,,,,,,,,
36,19,8,2:07.926,+13.683,+0.187,156.0,9,Leipert Motorsport,GT,,,Lamborghini Huracan GT3 EVO2,M,78260,6208,4083,6193,4366,5,,,,,Gabriel,Rindone,B,,ARE,,10517,61,,,,Brendon,Leitch,S,,NZL,,10859,168,,,,Marco,Mapelli,P,,ITA,,1298,119,,,,,,,,,,,,,,,,,,,,,,
37,8,22,2:07.985,+13.742,+0.059,155.9,23,EBM,GT,,,Porsche 911 GT3 R,M,78257,6346,4083,4343,4368,,,,,,Setiawan,Santoso,B,,IND,,11222,,,,,Tanart,Sathienthirakul,B,,THA,,11268,,,,,Bastian,Buus,G,,DNK,,11269,,,,,,,,,,,,,,,,,,,,,,,
38,75,4,2:10.876,+16.633,+2.891,152.5,24,Team Motopark,GT,,,Mercedes-AMG GT3 EVO,M,78270,6351,4083,6230,4393,,,,,,Lukas,Dunner,S,,AUT,,9579,17,,,,Heiko,Neumann,B,,DEU,,11298,,,,,Morten,Stromstedt,B,,DNK,,11299,,,,,,,,,,,,,,,,,,,,,,,
39,65,10,2:11.299,+17.056,+0.423,152.0,12,Viper Niza Racing,LMP3,,,Ligier JS P320 - Nissan,M,78255,5967,6,6102,,142,,,,,Douglas,Khoo,B,,MYS,,9535,142,,,,Dominic,ANG,S,,MYS,,9536,142,,,,Joshua,Burdon,S,,AUS,,9299,16,,,,,,,,,,,,,,,,,,,,,,
