POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
19,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,129,4:00'34.601,13 Laps,11 Laps,102,1'41.847,161.3,,
20,92,Manthey PureRxcing,Aliaksandr MALYKHIN,Joel STURM,Klaus BACHLER,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,129,4:01'08.981,13 Laps,34.380,116,1'41.910,161.2,,
21,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Maxime MARTIN,,BMW M4 LMGT3,G,LMGT3,,,Classified,129,4:01'11.666,13 Laps,2.685,79,1'42.168,160.8,,
22,59,United Autosports,James COTTINGHAM,Nicolas COSTA,Grégoire SAUCY,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,129,4:01'16.727,13 Laps,5.061,56,1'41.715,161.5,,
23,78,Akkodis ASP Team,Arnold ROBIN,Clemens SCHMID,Kelvin VAN DER LINDE,,Lexus RC F LMGT3,G,LMGT3,,,Classified,129,4:01'27.825,13 Laps,11.098,107,1'41.600,161.7,,
24,60,Iron Lynx,Claudio SCHIAVONI,Matteo CRESSONI,Franck PERERA,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,129,4:01'36.726,13 Laps,8.901,120,1'42.109,160.9,,
25,31,Team WRT,Darren LEUNG,Sean GELAEL,Augusto FARFUS,,BMW M4 LMGT3,G,LMGT3,,,Classified,129,4:01'37.836,13 Laps,1.110,109,1'42.279,160.6,,
26,85,Iron Dames,Sarah BOVY,Rahel FREY,Michelle GATTING,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,129,4:01'54.650,13 Laps,16.814,83,1'42.215,160.7,,
27,777,D'Station Racing,Clément MATEU,Erwan BASTARD,Marco SØRENSEN,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,129,4:01'57.584,13 Laps,2.934,123,1'41.579,161.7,,
28,87,Akkodis ASP Team,Takeshi KIMURA,Esteban MASSON,Jose Maria LOPEZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,129,4:01'59.560,13 Laps,1.976,114,1'42.419,160.4,,
29,27,Heart of Racing Team,Ian JAMES,Daniel MANCINELLI,Alex RIBERAS,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,129,4:02'08.089,13 Laps,8.529,129,1'41.976,161.1,,
30,55,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,129,4:02'21.591,13 Laps,13.502,59,1'41.438,161.9,,
31,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,129,4:02'23.509,13 Laps,1.918,95,1'41.366,162.1,,
32,91,Manthey EMA,Yasser SHAHIN,Morris SCHURING,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,129,4:02'38.038,13 Laps,14.529,57,1'41.736,161.5,,
33,77,Proton Competition,Ryan HARDWICK,Zacharie ROBICHON,Benjamin BARKER,,Ford Mustang LMGT3,G,LMGT3,,,Classified,128,4:01'17.581,14 Laps,1 Laps,125,1'41.592,161.7,,
34,88,Proton Competition,Christian RIED,Mikkel PEDERSEN,Dennis OLSEN,,Ford Mustang LMGT3,G,LMGT3,,,Classified,128,4:01'34.315,14 Laps,16.734,79,1'41.802,161.4,,
35,95,United Autosports,Joshua CAYGILL,Nicolas PINO,Marino SATO,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,126,4:01'12.505,16 Laps,2 Laps,119,1'42.137,160.8,,
36,82,TF Sport,Hiroshi KOIZUMI,Sébastien BAUD,Daniel JUNCADELLA,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,119,4:01'51.595,23 Laps,7 Laps,71,1'41.329,162.1,,
