POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,28,8,3:55.158,-,-,208.6,8,BDR Competition by Grupo Prom,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Amaury,Bonduel,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,6,4:08.766,+13.608,+0.939,197.2,7,Boutsen VDS,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Roee,Meyuhas,S,,USA,,,,,,,Renaud,Kuppens,B,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14,7,4:08.847,+13.689,+0.081,197.1,7,Oregon Team,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Pietro,Perolini,S-B,,ITA,,,,,,,Davide,Roda,B,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,76,2,4:08.935,+13.777,+0.088,197.1,8,Schumacher CLRT,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Lola,Lovinfosse,S,,FRA,,,,,,,Jean-Baptiste,Mela,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,63,5,4:09.124,+13.966,+0.189,196.9,7,Autovitesse,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Cedric,Leimer,B,,CHE,,,,,,,Julien,Piguet,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,11,2,4:09.733,+14.575,+0.609,196.4,7,MICANEK MOTORSPORT POWERED BY BUGGYRA,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Bronek,Formanek,B,,CZE,,,,,,,Stefan,Rosina,S,,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3,7,4:10.651,+15.493,+0.918,195.7,7,ASR,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Andrzej,Lewandowski,B,,POL,,,,,,,Adrian,Lewandowski,B,,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,10,5,4:11.952,+16.794,+1.301,194.7,7,Lamborghini Stüttgart byTarget Racing,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Guido,Luchetti,S,,ITA,,,,,,,Aliabadi,C.,S*-B IN NA,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,88,2,4:12.697,+17.539,+0.745,194.1,7,Harmony Racing,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Alex,Jiatong Liang,S,,CHN,,,,,,,Stanislav,MinskIy,B,,CYP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,32,7,4:13.821,+18.663,+1.124,193.3,7,ASR,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Petar,Matic,B,,SRB,,,,,,,Paolo,Biglieri,B,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,77,6,4:13.912,+18.754,+0.091,193.2,6,BDR Competition by Grupo Prom,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Alfredo,Hernandez Ortega,S*,,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,90,5,4:14.157,+18.999,+0.245,193.0,7,GT3 Poland,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Holger,Harmsen,B,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,75,7,4:14.791,+19.633,+0.634,192.5,7,ART-Line,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Shota,Abkhazava,B,,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,27,2,4:14.815,+19.657,+0.024,192.5,7,CMR,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Stephane,Lemeret,B,,BEL,,,,,,,Rodrigue,Gillion,B,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,89,7,4:18.093,+22.935,+3.278,190.1,7,Vortex Racegraph,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Haowen,Luo,B,,CHN,,,,,,,Jia,Jun Song,S*-B IN APAC,,CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,24,6,4:18.490,+23.332,+0.397,189.8,6,AKF Motorsport,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Oliver,Freymuth,B,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,57,2,4:20.276,+25.118,+1.786,188.5,4,ART-Line,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Egor,Orudzhev,G,,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,26,2,4:23.194,+28.036,+2.918,186.4,4,Rexal Villorba Corse,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Cyril,Saleilles,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,13,2,4:23.703,+28.545,+0.509,186.0,4,Schumacher CLRT,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Stephan,Guerin,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,49,5,4:24.880,+29.722,+1.177,185.2,7,Iron Lynx,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,John,Seale,B,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,17,2,4:45.628,+50.470,+20.748,171.7,4,DS Racing,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Serge,Doms,S*,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,54,2,5:03.102,+1:07.944,+17.474,161.8,7,Brutal Fish Racing Team,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Jason,Keats,B,,CAN,,,,,,,Charlie,Martin,B,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,8,0,,,,,1,Rexal Villorba Corse,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Luciano,Privitelio,B,,SMR,,,,,,,Donovan,Privitelio,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,40,0,,,,,0,ART-Line,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Nigel,Bailly,B,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,68,0,,,,,5,DL Racing,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Filippo,Lazzaroni,S*,,ITA,,,,,,,Lucas,Valkre,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
