16,91,5,4:10.745,+6.214,+0.343,195.6,6,Martinet by ALmeras,992,,,Porsche 992 Cup,,,,,,,,,,,,Marc,CINI,,,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,49,6,4:11.607,+7.076,+0.862,195.0,7,Speed Lover,992,,,Porsche 992 Cup,,,,,,,,,,,,John,de WILDE,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,52,6,4:11.801,+7.270,+0.194,194.8,7,Porsche Track Experience operated by Manthey,992,,,Porsche 992 Cup,,,,,,,,,,,,Joel,MONEGRO,,,DOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,93,6,4:12.213,+7.682,+0.412,194.5,7,Martinet by ALmeras,992,,,Porsche 992 Cup,,,,,,,,,,,,Jane,RODNEY,,,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,888,2,4:12.470,+7.939,+0.257,194.3,7,Lajoux Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Stéphane,PERRIN,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,39,7,4:12.788,+8.257,+0.318,194.1,7,HRT Performance,992,,,Porsche 992 Cup,,,,,,,,,,,,Axel,SARTINGEN,,,GER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,72,6,4:13.006,+8.475,+0.218,193.9,6,Glinche Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Lucas,GLINCHE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,37,7,4:13.043,+8.512,+0.037,193.9,7,HRT Performance,992,,,Porsche 992 Cup,,,,,,,,,,,,Gregg,GORSKI,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,96,6,4:14.275,+9.744,+1.232,192.9,6,Martinet by ALmeras,992,,,Porsche 992 Cup,,,,,,,,,,,,Adrian,D SILVA,,,MAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,9,7,4:14.470,+9.939,+0.195,192.8,7,PS Performance srl,992,,,Porsche 992 Cup,,,,,,,,,,,,Antonio Maximiliano,MONTAGNESE,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,19,5,4:14.717,+10.186,+0.247,192.6,7,Racing Technology,992,,,Porsche 992 Cup,,,,,,,,,,,,Laurent,COCHARD,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,992,6,4:14.721,+10.190,+0.004,192.6,7,Lajoux Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Michael,BLANCHEMAIN,,,FRA,,,,,,,Jérôme,DA COSTA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,80,6,4:14.741,+10.210,+0.020,192.6,6,BMR,991,,,Porsche 991-2 Cup,,,,,,,,,,,,Marc,BOITHIOT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,87,5,4:14.891,+10.360,+0.150,192.4,7,Speed Lover,992,,,Porsche 992 Cup,,,,,,,,,,,,Dominique,BASTIEN,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,94,5,4:14.957,+10.426,+0.066,192.4,6,Martinet by ALmeras,992,,,Porsche 992 Cup,,,,,,,,,,,,Cedric,MEZARD,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,92,6,4:15.024,+10.493,+0.067,192.3,6,Cudennec D&P,992,,,Porsche 992 Cup,,,,,,,,,,,,Louis,ROSSI,,,FRA,,,,,,,Laurent,COLLIN,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,55,5,4:15.457,+10.926,+0.433,192.0,7,Graves Motorsport,992,,,Porsche 992 Cup,,,,,,,,,,,,Jonathan,BEESON,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,56,7,4:15.472,+10.941,+0.015,192.0,7,Ancel Motorsport,992,,,Porsche 992 Cup,,,,,,,,,,,,Hervé,TREMBLAYE,,,FRA,,,,,,,Frédéric,ANCEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,11,6,4:16.084,+11.553,+0.612,191.6,6,Racing Technology,992,,,Porsche 992 Cup,,,,,,,,,,,,Frédéric,LACORE,,,FRA,,,,,,,Richard,RENAULT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,22,5,4:16.567,+12.036,+0.483,191.2,6,ABM,992,,,Porsche 992 Cup,,,,,,,,,,,,Gilles,COLOMBANI,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,62,5,4:16.661,+12.130,+0.094,191.1,6,Rempp Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Luc,REMMY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,13,6,4:16.825,+12.294,+0.164,191.0,7,911 Impact,992,,,Porsche 992 Cup,,,,,,,,,,,,Marc,VANWYNSBERGHE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,233,7,4:17.596,+13.065,+0.771,190.4,7,Laptime Performance,992,,,Porsche 992 Cup,,,,,,,,,,,,Krahn,REINHOLD,,,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,25,6,4:18.352,+13.821,+0.756,189.9,6,Huber Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Marcelo,TOMASONI,,,BRA,,,,,,,Arthur,RAMOS,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,23,7,4:18.529,+13.998,+0.177,189.7,7,Mougins Autosport Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Anthony,VINCE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,12,4,4:19.551,+15.020,+1.022,189.0,6,Rempp Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Laurent,NUSS,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,45,7,4:20.118,+15.587,+0.567,188.6,7,2B Autosport,992,,,Porsche 992 Cup,,,,,,,,,,,,Karl,VANDEWOESTINE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,17,7,4:20.151,+15.620,+0.033,188.6,7,Schumacher IMSA,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Michel,ETTOUATI,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,68,7,4:20.682,+16.151,+0.531,188.2,7,RSR PMZ,992,,,Porsche 992 Cup,,,,,,,,,,,,Pierre,MURER,,,FRA,,,,,,,Michael,ZIEGLER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,5,6,4:21.208,+16.677,+0.526,187.8,6,Team Tinseau,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Bernard,COISNE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,75,5,4:23.120,+18.589,+1.912,186.4,6,Autovitesse,GT4 RS,,,Porsche 718 GT4,,,,,,,,,,,,Frédéric,JOHAIS,,,USA,,,,,,,Julien,PIGUET,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,82,5,4:23.952,+19.421,+0.832,185.8,6,GEMO Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Pierre,HIRSCHI,,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,67,5,4:24.204,+19.673,+0.252,185.7,6,Riviera Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Jean Charles,CARMINATI,,,FRA,,,,,,,Julien,GOUJAT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,89,6,4:25.089,+20.558,+0.885,185.0,6,Speed Lover,992,,,Porsche 992 Cup,,,,,,,,,,,,Tiger,TARI,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,6,4,4:25.205,+20.674,+0.116,185.0,6,Autovitesse,GT4 RS,,,Porsche718 GT4 RS,,,,,,,,,,,,Franck,LEHERPEUR,,,FRA,,,,,,,Anthony,PLESSIS,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,53,4,4:29.497,+24.966,+4.292,182.0,6,Autovitesse,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Elie,DUBELLY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,34,5,4:30.787,+26.256,+1.290,181.2,6,NGT Racing BV,992,,,Porsche 992 Cup,,,,,,,,,,,,Dirk,VON ROMPUY,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,85,6,4:33.648,+29.117,+2.861,179.3,6,CG Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Stéphane,GIRARDOT,,,FRA,,,,,,,Thierry,PROUST,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,95,6,4:37.180,+32.649,+3.532,177.0,6,PV Tech,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Bruno,MALERBA,,,FRA,,,,,,,Fabio,MALERBA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,63,6,4:38.161,+33.630,+0.981,176.3,6,Glinche Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Jean Pierre,CARDIA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,66,6,4:39.460,+34.929,+1.299,175.5,6,CG Motorsport,718,,,Porsche 718 GT4,,,,,,,,,,,,Jean,OLIVE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,57,4,4:39.609,+35.078,+0.149,175.4,6,Gautier Ebel Motorsport,981,,,Porsche 981 GT4,,,,,,,,,,,,Francis,EBEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,88,5,4:39.974,+35.443,+0.365,175.2,5,Speed Lover,992,,,Porsche 992 Cup,,,,,,,,,,,,Peter,ARONSON,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,65,5,4:41.971,+37.440,+1.997,174.0,5,Gautier Ebel Motorsport,981,,,Porsche 981 GT4,,,,,,,,,,,,Gautier,EBEL,,,FRA,,,,,,,Chloé,EBEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,44,4,4:42.416,+37.885,+0.445,173.7,5,Racing Technology,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Mathias,DURAND,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,71,5,4:42.650,+38.119,+0.234,173.5,5,CG Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Nathan,HUET,,,FRA,,,,,,,Michel,NOURRY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,86,5,4:43.191,+38.660,+0.541,173.2,5,Gautier Ebel Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Claude,AUCH-HISIGER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,54,5,4:43.619,+39.088,+0.428,173.0,5,Driv'n Motorsport Events,981,,,Porsche 981 GT4,,,,,,,,,,,,François-Xavier,BOURDIN,,,FRA,,,,,,,Laurent,BELLEC,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,58,5,4:44.674,+40.143,+1.055,172.3,5,Gautier Ebel Motorsport,981,,,Porsche 981 GT4,,,,,,,,,,,,Béatrice,CIBIEN,,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,31,3,5:04.673,+1:00.142,+19.999,161.0,7,LM31 by Racetivity,992,,,Porsche 992 Cup,,,,,,,,,,,,Louis,MERIC,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3,0,,,,,0,Autovitesse,992,,,Porsche 992 Cup,,,,,,,,,,,,Guillaume,CHARPENTIER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,15,0,,,,,0,GDL Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Bashar,MARDINI,,,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,16,0,,,,,1,GDL Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Jim,MICHAELIAN,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,111,0,,,,,1,Racing Technology,992,,,Porsche 992 Cup,,,,,,,,,,,,Sylvain,NOEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
