POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
34,75,5,4:38.102,+11.842,+0.085,176.4,5,Autovitesse,GT4 RS,,,Porsche 718 GT4,,,,,,,,,,,,Frédéric,JOHAIS,,,USA,,,,,,,Julien,PIGUET,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,94,5,4:38.164,+11.904,+0.062,176.3,5,Martinet by ALmeras,992,,,Porsche 992 Cup,,,,,,,,,,,,Cedric,MEZARD,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,233,5,4:38.294,+12.034,+0.130,176.3,5,Laptime Performance,992,,,Porsche 992 Cup,,,,,,,,,,,,Krahn,REINHOLD,,,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,53,5,4:38.920,+12.660,+0.626,175.9,5,Autovitesse,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Elie,DUBELLY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,19,3,4:39.125,+12.865,+0.205,175.7,4,Racing Technology,992,,,Porsche 992 Cup,,,,,,,,,,,,Laurent,COCHARD,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,13,3,4:40.140,+13.880,+1.015,175.1,4,911 Impact,992,,,Porsche 992 Cup,,,,,,,,,,,,Marc,VANWYNSBERGHE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,992,3,4:40.515,+14.255,+0.375,174.9,4,Lajoux Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Michael,BLANCHEMAIN,,,FRA,,,,,,,Jérôme,DA COSTA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,9,2,4:40.565,+14.305,+0.050,174.8,4,PS Performance srl,992,,,Porsche 992 Cup,,,,,,,,,,,,Antonio Maximiliano,MONTAGNESE,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,68,4,4:41.474,+15.214,+0.909,174.3,4,RSR PMZ,992,,,Porsche 992 Cup,,,,,,,,,,,,Pierre,MURER,,,FRA,,,,,,,Michael,ZIEGLER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,82,4,4:41.969,+15.709,+0.495,174.0,4,GEMO Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Pierre,HIRSCHI,,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,12,2,4:42.258,+15.998,+0.289,173.8,4,Rempp Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Laurent,NUSS,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,62,4,4:42.320,+16.060,+0.062,173.8,4,Rempp Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Luc,REMMY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,6,4,4:43.147,+16.887,+0.827,173.2,5,Autovitesse,GT4 RS,,,Porsche718 GT4 RS,,,,,,,,,,,,Franck,LEHERPEUR,,,FRA,,,,,,,Anthony,PLESSIS,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,92,4,4:43.908,+17.648,+0.761,172.8,4,Cudennec D&P,992,,,Porsche 992 Cup,,,,,,,,,,,,Louis,ROSSI,,,FRA,,,,,,,Laurent,COLLIN,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,80,4,4:44.196,+17.936,+0.288,172.6,4,BMR,991,,,Porsche 991-2 Cup,,,,,,,,,,,,Marc,BOITHIOT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,17,3,4:45.048,+18.788,+0.852,172.1,5,Schumacher IMSA,R,,,Porsche 997 GT3 R,,,,,,,,,,,,Michel,ETTOUATI,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,25,4,4:45.685,+19.425,+0.637,171.7,4,Huber Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Marcelo,TOMASONI,,,BRA,,,,,,,Arthur,RAMOS,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,95,4,4:47.705,+21.445,+2.020,170.5,4,PV Tech,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Bruno,MALERBA,,,FRA,,,,,,,Fabio,MALERBA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,67,4,4:47.736,+21.476,+0.031,170.5,4,Riviera Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Jean Charles,CARMINATI,,,FRA,,,,,,,Julien,GOUJAT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,5,2,4:49.029,+22.769,+1.293,169.7,4,Team Tinseau,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Bernard,COISNE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,11,4,4:49.707,+23.447,+0.678,169.3,4,Racing Technology,992,,,Porsche 992 Cup,,,,,,,,,,,,Frédéric,LACORE,,,FRA,,,,,,,Richard,RENAULT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,34,3,4:50.825,+24.565,+1.118,168.7,4,NGT Racing BV,992,,,Porsche 992 Cup,,,,,,,,,,,,Dirk,VON ROMPUY,,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,88,4,4:51.693,+25.433,+0.868,168.2,4,Speed Lover,992,,,Porsche 992 Cup,,,,,,,,,,,,Peter,ARONSON,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,85,4,4:56.234,+29.974,+4.541,165.6,4,CG Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Stéphane,GIRARDOT,,,FRA,,,,,,,Thierry,PROUST,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,63,3,4:56.871,+30.611,+0.637,165.2,4,Glinche Racing,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Jean Pierre,CARDIA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,16,4,4:57.227,+30.967,+0.356,165.0,4,GDL Racing,992,,,Porsche 992 Cup,,,,,,,,,,,,Jim,MICHAELIAN,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,71,4,4:57.958,+31.698,+0.731,164.6,4,CG Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Nathan,HUET,,,FRA,,,,,,,Michel,NOURRY,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,44,3,4:59.519,+33.259,+1.561,163.8,4,Racing Technology,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Mathias,DURAND,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,54,3,5:00.083,+33.823,+0.564,163.5,4,Driv'n Motorsport Events,981,,,Porsche 981 GT4,,,,,,,,,,,,François-Xavier,BOURDIN,,,FRA,,,,,,,Laurent,BELLEC,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,58,3,5:01.980,+35.720,+1.897,162.4,4,Gautier Ebel Motorsport,981,,,Porsche 981 GT4,,,,,,,,,,,,Béatrice,CIBIEN,,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,57,4,5:04.162,+37.902,+2.182,161.3,4,Gautier Ebel Motorsport,981,,,Porsche 981 GT4,,,,,,,,,,,,Francis,EBEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,66,2,5:06.591,+40.331,+2.429,160.0,4,CG Motorsport,718,,,Porsche 718 GT4,,,,,,,,,,,,Jean,OLIVE,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,65,2,5:09.161,+42.901,+2.570,158.7,4,Gautier Ebel Motorsport,981,,,Porsche 981 GT4,,,,,,,,,,,,Gautier,EBEL,,,FRA,,,,,,,Chloé,EBEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,86,4,5:20.927,+54.667,+11.766,152.8,4,Gautier Ebel Motorsport,GT4 RS,,,Porsche 718 GT4 RS,,,,,,,,,,,,Claude,AUCH-HISIGER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,,,,,0,Autovitesse,992,,,Porsche 992 Cup,,,,,,,,,,,,Guillaume,CHARPENTIER,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,89,0,,,,,0,Speed Lover,992,,,Porsche 992 Cup,,,,,,,,,,,,Tiger,TARI,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
