POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,29,36,1:40.350,+0.853,+0.155,207.8,43,Ultimate,LMP2,P/A,,Oreca 07 - Gibson,G,53266,390,3,5626,256,70,,,,,Matthieu,LAHAYE,S,,FRA,,37,70,,,Min 00:40:00-Max 02:30:00,Jean-Baptiste,LAHAYE,S,,FRA,,1628,70,,,Min 00:40:00-Max 02:30:00,François,HERIAU,B,,FRA,,1630,70,,,Min 00:40:00-Max 02:30:00,,,,,,,,,,,,,,,,,,,
12,34,7,1:40.474,+0.977,+0.124,207.6,37,Racing Team Turkey,LMP2,P/A,,Oreca 07 - Gibson,G,53269,6058,3,5626,256,240,,,,,Salih,YOLUC,B,,TUR,,1346,240,,,Min 01:10:00-Max 02:30:00,Charlie,EASTWOOD,G,,IRL,,9016,116,,,Min 00:40:00-Max 01:40:00,Logan,SARGEANT,G,,USA,,10110,66,,,,,,,,,,,,,,,,,,,,,,
13,25,11,1:40.596,+1.099,+0.122,207.3,44,G-Drive Racing,LMP2,P/A,,Aurus 01 - Gibson,G,53263,524,3,5957,4394,254,,,,,John,FALB,B,,USA,,1536,66,,,Min 00:40:00-Max 02:30:00,Rui,ANDRADE,S,,PRT,,9873,184,,,Min 00:40:00-Max 02:30:00,Roberto,MERHI,P,,ESP,,1990,64,,,Min 00:40:00-Max 01:40:00,,,,,,,,,,,,,,,,,,,
14,70,14,1:40.654,+1.157,+0.058,207.2,36,Realteam Racing,LMP2,P/A,,Oreca 07 - Gibson,G,53286,5917,3,5626,256,219,,,,,Esteban,GARCIA,B,,CHE,,9374,219,,,,Loïc,DUVAL,P,,FRA,,14,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,82,15,1:40.746,+1.249,+0.092,207.0,30,JOTA,LMP2,,,Oreca 07 - Gibson,G,53285,27,3,5626,256,188,,,,,Jazeman,JAAFAR,G,,MYS,,9056,142,,,,Sean,GELAEL,S,,IDN,,1968,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,39,23,1:40.814,+1.317,+0.068,206.9,34,Graff,LMP2,P/A,,Oreca 07 - Gibson,G,53272,516,3,5626,256,70,,,,,Vincent,CAPILLAIRE,S,,FRA,,308,70,,,Min 00:40:00-Max 02:30:00,Maxime,ROBIN,S,,FRA,,9303,70,,,Min 00:40:00-Max 02:30:00,Arnold,ROBIN,B,,FRA,,9302,70,,,Min 00:40:00-Max 02:30:00,,,,,,,,,,,,,,,,,,,
17,92,9,1:41.358,+1.861,+0.544,205.8,34,Racing Team Nederland,LMP2,P/A,,Oreca 07 - Gibson,G,53287,5528,3,5626,256,178,,,,,Frits,VAN EERD,B,,NLD,,8338,178,,,,Giedo,VAN DER GARDE,P,,NLD,,1792,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,17,34,1:41.647,+2.150,+0.289,205.2,42,IDEC Sport,LMP2,P/A,,Oreca 07 - Gibson,G,53256,522,3,5626,256,70,,,,,Dwight,MERRIMAN,B,,USA,,9749,66,,,Min 00:40:00-Max 02:30:00,Kyle,TILLEY,S,,GBR,,9813,188,,,Min 00:40:00-Max 02:30:00,Ryan,DALZIEL,G,,GBR,,53,188,,,,,,,,,,,,,,,,,,,,,,
19,35,19,1:44.080,+4.583,+2.433,200.4,22,BHK Motorsport,LMP2,,,Oreca 07 - Gibson,G,53270,5784,3,5626,256,188,,,,,Francesco,DRACONE,S,,ITA,,8884,119,,,Min 00:40:00-Max 02:30:00,Sergio,CAMPANA,G,,ITA,,9420,119,,,Min 00:40:00-Max 01:40:00,Markus,POMMER,S,,DEU,,10105,5,,,Min 00:40:00-Max 02:30:00,,,,,,,,,,,,,,,,,,,
20,11,28,1:45.404,+5.907,+1.324,197.9,41,Eurointernational,LMP3,,,Ligier JS P320 - Nissan,M,53250,512,6,5981,258,119,,,,,Andrea,DROMEDARI,B,,ITA,,1986,119,,,Min 00:50:00-Max 02:40:00,Jacopo,BARATTO,B,,ITA,,9164,119,,,Min 00:50:00-Max 02:40:00,Joey,ALDERS,G,,NLD,,10111,178,,,Min 00:40:00-Max 01:00:00,,,,,,,,,,,,,,,,,,,
21,20,37,1:45.421,+5.924,+0.017,197.8,40,Team Virage,LMP3,,,Ligier JS P320 - Nissan,M,53259,5892,6,5981,258,181,,,,,Rob,HODES,B,,USA,,9392,66,,,Min 00:50:00-Max 02:25:00,Garett,GRIST,S,,CAN,,9182,40,,,Min 00:50:00-Max 02:20:00,Charles,CREWS,B,,USA,,9739,66,,,Min 00:50:00-Max 02:25:00,,,,,,,,,,,,,,,,,,,
22,5,40,1:45.561,+6.064,+0.140,197.6,41,MV2S Racing,LMP3,,,Ligier JS P320 - Nissan,M,53245,5999,6,5981,258,70,,,,,Christophe,CRESP,B,,FRA,,9632,70,,,Min 00:50:00-Max 02:25:00,Fabien,LAVERGNE,S,,FRA,,9318,70,,,Min 00:50:00-Max 02:20:00,Adrien,CHILA,B,,FRA,,8454,70,,,Min 00:50:00-Max 02:25:00,,,,,,,,,,,,,,,,,,,
23,8,17,1:45.564,+6.067,+0.003,197.6,41,Graff,LMP3,,,Ligier JS P320 - Nissan,M,53248,516,6,5981,258,70,,,,,Eric,TROUILLET,B,,FRA,,1542,70,,,Min 00:50:00-Max 02:25:00,Sébastien,PAGE,B,,CHE,,9545,219,,,Min 00:50:00-Max 02:25:00,David,DROUX,S,,CHE,,1612,219,,,Min 00:50:00-Max 02:20:00,,,,,,,,,,,,,,,,,,,
24,2,10,1:45.675,+6.178,+0.111,197.3,44,United Autosports,LMP3,,,Ligier JS P320 - Nissan,M,53242,532,6,5981,258,188,,,,,Wayne,BOYD,S,,GBR,,1980,188,,,Min 00:50:00-Max 01:25:00,Robert,WHELDON,B,,GBR,,9593,188,,,Min 01:45:00-Max 02:20:00,Edouard,CAUHAUPE,S,,FRA,,9652,70,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
25,13,29,1:45.779,+6.282,+0.104,197.2,30,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,53252,402,6,5981,258,181,,,,,Martin,HIPPE,B,,DEU,,1890,5,,,Min 01:45:00-Max 02:20:00,Mattia,PASINI,B,,ITA,,10103,119,,,,Ugo,DE WILDE,S,,BEL,,9811,23,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
26,4,31,1:45.788,+6.291,+0.009,197.1,33,DKR Engineering,LMP3,,,Duqueine M30 - D08 - Nissan,M,53244,49,6,5979,4408,138,,,,,Laurents,HORR,S,,DEU,,9124,5,,,Min 00:50:00-Max 02:15:00,Mathieu,DE BARBUAT,B,,FRA,,10155,70,,,Min 01:45:00-Max 03:10:00,,,,,,,,,,,,,,,,,,,,,,,,,
27,3,23,1:45.855,+6.358,+0.067,197.0,39,United Autosports,LMP3,,,Ligier JS P320 - Nissan,M,53243,532,6,5981,258,188,,,,,James,MCGUIRE,B,,USA,,8464,66,,,Min 00:50:00-Max 02:25:00,Duncan,TAPPY,S,,GBR,,756,188,,,Min 00:50:00-Max 02:20:00,Andrew,BENTLEY,B,,GBR,,8860,188,,,Min 00:50:00-Max 02:25:00,,,,,,,,,,,,,,,,,,,
28,15,32,1:45.873,+6.376,+0.018,197.0,43,RLR MSport,LMP3,,,Ligier JS P320 - Nissan,M,53254,530,6,5981,258,188,,,,,Michael,BENHAM,B,,GBR,,8796,188,,,Min 01:45:00-Max 02:20:00,Alex,KAPADIA,S,,GBR,,584,188,,,Min 00:50:00-Max 01:25:00,Malthe,JAKOBSEN,S,,DNK,,9611,57,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
29,9,28,1:45.944,+6.447,+0.071,196.8,44,Graff,LMP3,,,Ligier JS P320 - Nissan,M,53249,516,6,5981,258,70,,,,,Matthias,KAISER,S,,LIE,,9546,136,,,Min 00:50:00-Max 02:15:00,Rory,PENTTINEN,B,,FIN,,9628,69,,,Min 01:45:00-Max 03:10:00,,,,,,,,,,,,,,,,,,,,,,,,,
30,7,22,1:46.099,+6.602,+0.155,196.6,40,Nielsen Racing,LMP3,,,Ligier JS P320 - Nissan,M,53247,5670,6,5981,258,188,,,,,Anthony,WELLS,B,,GBR,,582,188,,,Min 01:45:00-Max 03:10:00,Colin,NOBLE,S,,GBR,,8474,188,,,Min 00:50:00-Max 02:15:00,,,,,,,,,,,,,,,,,,,,,,,,,
31,12,13,1:46.395,+6.898,+0.296,196.0,14,Racing Experience,LMP3,,,Duqueine M30 - D08 - Nissan,M,53251,5806,6,5979,4408,138,,,,,David,HAUSER,S,,LUX,,8974,138,,,Min 00:50:00-Max 01:25:00,Gary,HAUSER,S,,LUX,,8978,138,,,Min 00:50:00-Max 01:25:00,Tom,CLOET,B,,BEL,,5592,23,,,Min 01:45:00-Max 02:20:00,,,,,,,,,,,,,,,,,,,
32,19,12,1:46.549,+7.052,+0.154,195.7,38,COOL Racing,LMP3,,,Ligier JS P320 - Nissan,M,53258,5790,6,5981,258,219,,,,,Nicolas,MAULINI,B,,CHE,,9120,219,,,Min 01:45:00-Max 02:20:00,Matthew,BELL,S,,GBR,,204,188,,,Min 00:50:00-Max 01:25:00,Niklas,KRUETTEN,S,,DEU,,10104,5,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
33,18,23,1:46.747,+7.250,+0.198,195.4,29,1 AIM Villorba Corse,LMP3,,,Ligier JS P320 - Nissan,M,53257,6062,6,5981,258,119,,,,,Alessandro,BRESSAN,S,,ITA,,9570,119,,,Min 00:50:00-Max 01:25:00,Andreas,LASKARATOS,B,,GRC,,9430,79,,,Min 01:45:00-Max 02:20:00,Damiano,FIORAVANTI,S,,ITA,,9377,119,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
34,14,14,1:47.035,+7.538,+0.288,194.8,41,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,53253,402,6,5981,258,181,,,,,Erwin,CREED,B,,FRA,,8546,70,,,,Julius,ADOMAVICIUS,S,,LTU,,9851,137,,,Min 00:50:00-Max 01:25:00,Mateusz,KAPRZYK,S,,POL,,10102,181,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
35,6,11,1:47.616,+8.119,+0.581,193.8,41,Nielsen Racing,LMP3,,,Ligier JS P320 - Nissan,M,53246,5670,6,5981,258,188,,,,,Nicholas,ADCOCK,B,,GBR,,9534,188,,,Min 01:45:00-Max 02:20:00,Austin,MCCUSKER,S,,USA,,9600,66,,,Min 00:50:00-Max 01:25:00,Max,KOEBOLT,S,,NLD,,9878,178,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
36,80,5,1:48.729,+9.232,+1.113,191.8,14,Iron Lynx,LMGTE,,,Ferrari 488 GTE Evo,G,53280,5979,10,5910,3,119,,,,,Matteo,CRESSONI,S,,ITA,,338,119,,,Min 00:45:00-Max 01:45:00,Rino,MASTRONARDI,B,,ITA,,1300,119,,,Min 01:30:00-Max 02:30:00,Miguel,MOLINA,P,,ESP,,8526,64,,,Min 00:45:00-Max 01:15:00,,,,,,,,,,,,,,,,,,,
37,55,35,1:48.891,+9.394,+0.162,191.5,36,Spirit of Race,LMGTE,,,Ferrari 488 GTE Evo,G,53274,5546,10,5910,3,219,,,,,Duncan,CAMERON,B,,GBR,,327,188,,,Min 01:30:00-Max 02:30:00,Matthew,GRIFFIN,G,,IRL,,7395,116,,,Min 00:45:00-Max 01:15:00,David,PEREL,S,,ZAF,,9590,2,,,Min 00:45:00-Max 01:45:00,,,,,,,,,,,,,,,,,,,
38,93,24,1:48.908,+9.411,+0.017,191.5,32,Proton Competition,LMGTE,,,Porsche 911 RSR - 19,G,53283,45,10,5965,4368,5,,,,,Michael,FASSBENDER,B,,IRL,,9752,116,,,Min 01:30:00-Max 02:30:00,Felipe,LASER,S,,DEU,,9742,5,,,,Richard,LIETZ,P,,AUT,,66,17,,,Min 00:45:00-Max 01:15:00,,,,,,,,,,,,,,,,,,,
39,88,5,1:49.028,+9.531,+0.120,191.3,25,AF Corse,LMGTE,,,Ferrari 488 GTE Evo,G,53282,16,10,5910,3,119,,,,,François,PERRODO,B,,FRA,,260,70,,,Min 01:30:00-Max 02:30:00,Emmanuel,COLLARD,G,,FRA,,24,70,,,Min 00:45:00-Max 01:15:00,Alessio,ROVERA,S,,ITA,,9837,119,,,Min 00:45:00-Max 01:45:00,,,,,,,,,,,,,,,,,,,
40,60,9,1:49.080,+9.583,+0.052,191.2,37,Iron Lynx,LMGTE,,,Ferrari 488 GTE Evo,G,53275,5979,10,5910,3,119,,,,,Claudio,SCHIAVONI,B,,ITA,,8812,119,,,Min 01:30:00-Max 02:30:00,Giorgio,SERNAGIOTTO,S,,ITA,,402,119,,,Min 00:45:00-Max 01:45:00,Paolo,RUBERTI,G,,ITA,,92,119,,,Min 00:45:00-Max 01:15:00,Raffaele,GIAMMARIA,S,,ITA,,,,,,,,,,,,,,,,,,,
41,66,37,1:49.106,+9.609,+0.026,191.1,44,JMW Motorsport,LMGTE,,,Ferrari 488 GTE Evo,G,53277,35,10,5910,3,188,,,,,Jody,FANNIN,G,,GBR,,8522,188,,,Min 00:45:00-Max 01:15:00,Andrea,FONTANA,S,,ITA,,9745,119,,,Min 00:45:00-Max 01:45:00,Rodrigo,SALES,B,,USA,,9754,66,,,Min 01:30:00-Max 02:30:00,,,,,,,,,,,,,,,,,,,
42,77,42,1:49.246,+9.749,+0.140,190.9,43,Proton Competition,LMGTE,,,Porsche 911 RSR - 19,G,53279,45,10,5965,4368,5,,,,,Christian,RIED,B,,DEU,,90,5,,,Min 01:30:00-Max 02:30:00,Cooper,MACNEIL,S,,USA,,258,66,,,Min 00:45:00-Max 01:45:00,Gianmaria,BRUNI,P,,ITA,,59,119,,,Min 00:45:00-Max 01:15:00,,,,,,,,,,,,,,,,,,,
43,83,13,1:49.352,+9.855,+0.106,190.7,47,Iron Lynx,LMGTE,,,Ferrari 488 GTE Evo,G,53281,5979,10,5910,3,119,,,,,Rahel,FREY,S,,CHE,,1143,219,,,Min 00:45:00-Max 02:30:00,Michelle,GATTING,S,,DNK,,9343,57,,,Min 00:45:00-Max 02:30:00,Manuela,GOSTNER,B,,ITA,,9334,119,,,Min 01:30:00-Max 02:30:00,Sarah,BOVY,B,,BEL,,,,,,,,,,,,,,,,,,,
44,95,5,1:51.186,+11.689,+1.834,187.6,20,TF Sport,LMGTE,,,Aston Martin Vantage AMR,G,53284,364,10,5896,260,188,,,,,John,HARTSHORNE,B,,GBR,,823,188,,,Min 01:30:00-Max 02:30:00,Ross,GUNN,G,,GBR,,8402,188,,,Min 00:45:00-Max 01:15:00,Oliver,HANCOCK,S,,GBR,,9140,188,,,Min 00:45:00-Max 01:45:00,,,,,,,,,,,,,,,,,,,
