POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,21,8,4:08.308,+3.027,+0.163,197.5,8,,CARRERA,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Miguel,Mariotti,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,888,8,4:08.459,+3.178,+0.151,197.4,8,,SPORT,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Lineu,Pires,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3,8,4:08.984,+3.703,+0.525,197.0,8,,SPORT,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Cristian,Mohr,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,51,8,4:08.986,+3.705,+0.002,197.0,8,,SPORT,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Israel,Salmen,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,4,4:08.987,+3.706,+0.001,197.0,8,,SPORT,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Silvio,Morestoni,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,11,8,4:09.419,+4.138,+0.432,196.7,8,,CARRERA,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Pedro,Boesel,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,27,8,4:09.860,+4.579,+0.441,196.3,8,,SPORT,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Josimar,Junior,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,31,3,4:09.880,+4.599,+0.020,196.3,8,,SPORT,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Seba,Malucelli,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,77,4,4:10.435,+5.154,+0.555,195.9,8,,SPORT,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Francisco,Horta,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,14,4,4:11.568,+6.287,+1.133,195.0,8,,SPORT,M,,Porsche 911 GT3 Cup,,,,,,,,,,,,Carlos,Campos,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,12,7,4:11.943,+6.662,+0.375,194.7,8,,ROOKIE,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marco,Pisani,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,29,4,4:12.758,+7.477,+0.815,194.1,8,,SPORT,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Rodrigo,Mello,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,33,6,4:13.094,+7.813,+0.336,193.8,7,,ROOKIE,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bruno,Campos,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,23,4,4:13.219,+7.938,+0.125,193.7,8,,SPORT,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Leonardo,Herrmann,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,93,7,4:13.887,+8.606,+0.668,193.2,7,,ROOKIE,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,Fassbender,,,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,80,8,4:14.333,+9.052,+0.446,192.9,8,,SPORT,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Rouman,Ziemkiewicz,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,15,8,4:14.718,+9.437,+0.385,192.6,8,,ROOKIE,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Leonardo,Sanchez,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,25,8,4:14.776,+9.495,+0.058,192.5,8,,ROOKIE,M,,Porsche 911 GT3 Cup,,,,,,,,,,,,Paulo,Sousa,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,99,2,4:17.343,+12.062,+2.567,190.6,7,,ROOKIE,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Wagner,Pontes,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,39,8,4:17.655,+12.374,+0.312,190.4,8,,ROOKIE,M,,Porsche 911 GT3 Cup,,,,,,,,,,,,Luiz,Souza,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,83,6,4:17.869,+12.588,+0.214,190.2,7,,ROOKIE,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marco,Billi,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,9,8,4:18.278,+12.997,+0.409,189.9,8,,ROOKIE,M,,Porsche 911 GT3 Cup,,,,,,,,,,,,Edu,Guedes,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,72,8,4:21.690,+16.409,+3.412,187.4,8,,CARRERA,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Antonella,Bassani,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,71,6,4:24.572,+19.291,+2.882,185.4,7,,ROOKIE,M,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sangho,KIM,,,KOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,44,7,4:28.883,+23.602,+4.311,182.4,7,,ROOKIE,M,,Porsche 911 GT3 Cup,,,,,,,,,,,,Andre,Gaidzinski,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
