NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
20,2,3,3:30.164,0,,33.136,2,1:19.627,0,1:37.401,0,233.4,10:42.821,12:10:42.821,0:33.136,1:19.627,1:37.401,339.7,Rene Rast,,HYPERCAR,,BMW M Team WRT,BMW,GF,33.136,79.627,97.401,8.063,8.063,10.245,18.308,14.828,33.136,32.735,1:05.871,4.700,1:10.571,25.354,1:35.925,16.838,1:52.763,6.799,1:59.562,37.552,2:37.114,16.713,2:53.827,15.579,3:09.406,10.692,3:20.098,6.518,3:26.616,3.548,3:30.164,
20,2,4,3:31.718,0,,33.540,0,1:20.580,0,1:37.598,0,231.7,14:14.539,12:14:14.539,0:33.540,1:20.580,1:37.598,309.7,Rene Rast,,HYPERCAR,,BMW M Team WRT,BMW,GF,33.540,80.580,97.598,8.063,8.063,10.370,18.433,15.107,33.540,33.803,1:07.343,4.714,1:12.057,25.366,1:37.423,16.697,1:54.120,6.441,2:00.561,36.200,2:36.761,16.758,2:53.519,17.046,3:10.565,11.173,3:21.738,6.378,3:28.116,3.602,3:31.718,
20,2,5,3:28.315,2,,33.272,0,1:19.533,2,1:35.510,0,235.5,17:42.854,12:17:42.854,0:33.272,1:19.533,1:35.510,318.8,Rene Rast,,HYPERCAR,,BMW M Team WRT,BMW,FF,33.272,79.533,95.510,8.095,8.095,10.301,18.396,14.876,33.272,32.867,1:06.139,4.723,1:10.862,25.343,1:36.205,16.600,1:52.805,6.435,1:59.240,36.122,2:35.362,16.662,2:52.024,15.670,3:07.694,10.736,3:18.430,6.328,3:24.758,3.557,3:28.315,
21,3,1,4:40.397,0,,1:05.607,0,1:38.924,0,1:55.866,2,173.1,4:40.397,12:04:40.397,1:05.607,1:38.924,1:55.866,226.5,Alessio Rovera,0:00:24.624,LMGT3,,Vista AF Corse,Ferrari,GF,65.607,98.924,115.866,30.918,30.918,15.441,46.359,19.248,1:05.607,41.649,1:47.256,5.592,1:52.848,30.493,2:23.341,21.190,2:44.531,7.621,2:52.152,42.876,3:35.028,21.922,3:56.950,19.594,4:16.544,12.613,4:29.157,7.371,4:36.528,3.869,4:40.397,
21,3,2,4:09.041,0,B,38.100,2,1:33.099,2,1:57.842,0,197.0,8:49.438,12:08:49.438,0:38.100,1:33.099,1:57.842,278.8,Alessio Rovera,,LMGT3,,Vista AF Corse,Ferrari,GF,38.100,93.099,117.842,9.550,9.550,11.307,20.857,17.243,38.100,38.382,1:16.482,5.513,1:21.995,29.436,1:51.431,19.768,2:11.199,7.027,2:18.226,41.638,2:59.864,19.825,3:19.689,19.050,3:38.739,12.818,3:51.557,,,,4:09.041,
21,3,3,4:51.884,0,B,1:21.712,0,1:33.112,0,1:57.060,0,168.1,13:41.322,12:13:41.322,1:21.712,1:33.112,1:57.060,285.4,Alessio Rovera,0:00:55.050,LMGT3,,Vista AF Corse,Ferrari,GF,81.712,93.112,117.060,52.411,52.411,12.357,1:04.768,16.944,1:21.712,38.153,1:59.865,5.506,2:05.371,29.533,2:34.904,19.920,2:54.824,7.062,3:01.886,41.571,3:43.457,19.805,4:03.262,18.737,4:21.999,12.685,4:34.684,,,,4:51.884,
22,3,1,4:47.573,0,,1:33.559,0,1:28.311,0,1:45.703,0,168.8,4:47.573,12:04:47.573,1:33.559,1:28.311,1:45.703,288.4,Mikkel Jensen,0:00:55.400,LMP2,,United Autosports,Oreca,GF,93.559,88.311,105.703,1:00.819,1:00.819,14.371,1:15.190,18.369,1:33.559,37.109,2:10.668,5.213,2:15.881,27.716,2:43.597,18.273,3:01.870,6.712,3:08.582,39.807,3:48.389,18.445,4:06.834,16.588,4:23.422,11.512,4:34.934,8.842,4:43.776,3.797,4:47.573,
22,3,2,3:39.795,2,,34.793,2,1:24.663,2,1:40.339,2,223.2,8:27.368,12:08:27.368,0:34.793,1:24.663,1:40.339,313.3,Mikkel Jensen,,LMP2,,United Autosports,Oreca,GF,34.793,84.663,100.339,8.958,8.958,10.450,19.408,15.385,34.793,34.794,1:09.587,5.169,1:14.756,26.746,1:41.502,17.954,1:59.456,6.627,2:06.083,38.347,2:44.430,18.269,3:02.699,16.290,3:18.989,10.797,3:29.786,6.315,3:36.101,3.694,3:39.795,
22,3,3,3:43.735,0,,37.460,0,1:25.062,0,1:41.213,0,219.2,12:11.103,12:12:11.103,0:37.460,1:25.062,1:41.213,311.5,Mikkel Jensen,,LMP2,,United Autosports,Oreca,GF,37.460,85.062,101.213,8.861,8.861,11.108,19.969,17.491,37.460,35.294,1:12.754,5.167,1:17.921,26.697,1:44.618,17.904,2:02.522,6.834,2:09.356,38.297,2:47.653,18.327,3:05.980,16.632,3:22.612,11.143,3:33.755,6.283,3:40.038,3.697,3:43.735,
22,3,4,3:42.314,0,,35.958,0,1:25.649,0,1:40.707,0,220.6,15:53.417,12:15:53.417,0:35.958,1:25.649,1:40.707,312.4,Mikkel Jensen,,LMP2,,United Autosports,Oreca,FF,35.958,85.649,100.707,8.895,8.895,10.824,19.719,16.239,35.958,35.284,1:11.242,5.151,1:16.393,26.807,1:43.200,18.407,2:01.607,6.975,2:08.582,38.542,2:47.124,18.159,3:05.283,15.770,3:21.053,11.167,3:32.220,6.397,3:38.617,3.697,3:42.314,
222,3,1,4:41.320,0,,1:29.856,0,1:29.043,0,1:42.421,0,172.5,4:41.320,12:04:41.320,1:29.856,1:29.043,1:42.421,285.4,Oliver Jarvis,0:00:51.554,LMP2,P/A,United Autosports,Oreca,GF,89.856,89.043,102.421,57.061,57.061,14.326,1:11.387,18.469,1:29.856,37.525,2:07.381,5.263,2:12.644,27.909,2:40.553,18.346,2:58.899,6.731,3:05.630,39.107,3:44.737,18.360,4:03.097,16.468,4:19.565,11.352,4:30.917,6.637,4:37.554,3.766,4:41.320,
222,3,2,3:43.988,0,,36.020,0,1:25.481,0,1:42.487,0,219.0,8:25.308,12:08:25.308,0:36.020,1:25.481,1:42.487,297.9,Oliver Jarvis,,LMP2,P/A,United Autosports,Oreca,GF,36.020,85.481,102.487,8.921,8.921,11.286,20.207,15.813,36.020,35.399,1:11.419,5.173,1:16.592,26.938,1:43.530,17.971,2:01.501,6.587,2:08.088,38.622,2:46.710,18.209,3:04.919,16.470,3:21.389,11.830,3:33.219,6.948,3:40.167,3.821,3:43.988,
222,3,3,3:42.288,0,,34.901,0,1:24.504,2,1:42.883,0,220.7,12:07.596,12:12:07.596,0:34.901,1:24.504,1:42.883,317.0,Oliver Jarvis,,LMP2,P/A,United Autosports,Oreca,GF,34.901,84.504,102.883,8.921,8.921,10.411,19.332,15.569,34.901,34.618,1:09.519,5.145,1:14.664,26.674,1:41.338,18.067,1:59.405,6.717,2:06.122,38.484,2:44.606,18.207,3:02.813,18.026,3:20.839,11.376,3:32.215,6.313,3:38.528,3.760,3:42.288,
222,3,4,3:41.631,2,,35.093,2,1:25.268,0,1:41.270,2,221.3,15:49.227,12:15:49.227,0:35.093,1:25.268,1:41.270,317.0,Oliver Jarvis,,LMP2,P/A,United Autosports,Oreca,FF,35.093,85.268,101.270,8.899,8.899,10.652,19.551,15.542,35.093,35.272,1:10.365,5.178,1:15.543,26.904,1:42.447,17.914,2:00.361,6.787,2:07.148,38.425,2:45.573,18.145,3:03.718,16.499,3:20.217,11.241,3:31.458,6.344,3:37.802,3.829,3:41.631,
23,3,1,5:38.389,0,B,2:05.420,0,1:36.586,1,1:56.383,0,143.4,5:38.389,12:05:38.389,2:05.420,1:36.586,1:56.383,229.4,Jonny Adam,0:01:25.807,LMGT3,,Heart of Racing Team,Aston Martin,GF,125.420,96.586,116.383,1:31.640,1:31.640,14.159,1:45.799,19.621,2:05.420,41.570,2:46.990,5.681,2:52.671,29.797,3:22.468,19.538,3:42.006,7.140,3:49.146,41.807,4:30.953,19.913,4:50.866,18.513,5:09.379,12.101,5:21.480,,,,5:38.389,
23,1,2,5:31.892,0,B,2:00.500,0,1:33.441,1,1:57.951,0,147.8,11:10.281,12:11:10.281,2:00.500,1:33.441,1:57.951,286.1,Gray Newell,0:01:31.158,LMGT3,,Heart of Racing Team,Aston Martin,GF,120.500,93.441,117.951,1:28.318,1:28.318,12.645,1:40.963,19.537,2:00.500,38.955,2:39.455,5.603,2:45.058,29.345,3:14.403,19.538,3:33.941,7.036,3:40.977,41.777,4:22.754,19.920,4:42.674,18.697,5:01.371,12.053,5:13.424,,,,5:31.892,
23,2,3,5:06.300,0,B,1:39.268,0,1:32.548,2,1:54.484,0,160.1,16:16.581,12:16:16.581,1:39.268,1:32.548,1:54.484,289.1,Eduardo Barrichello,0:01:10.522,LMGT3,,Heart of Racing Team,Aston Martin,FF,99.268,92.548,114.484,1:07.809,1:07.809,13.540,1:21.349,17.919,1:39.268,37.863,2:17.131,5.534,2:22.665,29.638,2:52.303,19.513,3:11.816,7.013,3:18.829,40.971,3:59.800,19.699,4:19.499,18.291,4:37.790,12.056,4:49.846,,,,5:06.300,
24,3,1,5:03.961,0,B,1:40.514,0,1:29.779,1,1:53.668,0,159.7,5:03.961,12:05:03.961,1:40.514,1:29.779,1:53.668,293.8,Jack Doohan,0:01:02.035,LMP2,,Nielsen Racing,Oreca,GF,100.514,89.779,113.668,1:08.025,1:08.025,13.953,1:21.978,18.536,1:40.514,37.690,2:18.204,5.266,2:23.470,27.802,2:51.272,19.021,3:10.293,7.194,3:17.487,39.352,3:56.839,23.159,4:19.998,16.035,4:36.033,11.054,4:47.087,,,,5:03.961,
24,1,2,5:35.939,0,B,2:17.759,0,1:29.470,1,1:48.710,0,146.0,10:39.900,12:10:39.900,2:17.759,1:29.470,1:48.710,302.8,David Heinemeier Hansson,0:01:48.445,LMP2,,Nielsen Racing,Oreca,GF,137.759,89.470,108.710,1:45.794,1:45.794,13.800,1:59.594,18.165,2:17.759,37.217,2:54.976,5.230,3:00.206,28.446,3:28.652,18.577,3:47.229,6.791,3:54.020,39.125,4:33.145,18.372,4:51.517,16.128,5:07.645,11.207,5:18.852,,,,5:35.939,
24,2,3,5:23.317,0,,2:12.770,0,1:27.562,2,1:42.985,2,151.7,16:03.217,12:16:03.217,2:12.770,1:27.562,1:42.985,308.9,Edward Pearson,0:01:44.819,LMP2,,Nielsen Racing,Oreca,FF,132.770,87.562,102.985,1:42.037,1:42.037,13.409,1:55.446,17.324,2:12.770,36.080,2:48.850,5.180,2:54.030,27.430,3:21.460,18.872,3:40.332,7.074,3:47.406,38.961,4:26.367,18.226,4:44.593,16.421,5:01.014,11.905,5:12.919,6.648,5:19.567,3.750,5:23.317,
25,1,1,4:26.347,0,,1:03.917,0,1:34.032,0,1:48.398,0,182.2,4:26.347,12:04:26.347,1:03.917,1:34.032,1:48.398,283.1,Michael Jensen,0:00:23.998,LMP2,P/A,Algarve Pro Racing,Oreca,GF,63.917,94.032,108.398,29.880,29.880,15.200,45.080,18.837,1:03.917,39.688,1:43.605,5.433,1:49.038,29.700,2:18.738,19.211,2:37.949,7.511,2:45.460,40.998,3:26.458,18.703,3:45.161,17.909,4:03.070,12.168,4:15.238,7.272,4:22.510,3.837,4:26.347,
25,1,2,3:50.715,0,,37.163,0,1:28.085,0,1:45.467,0,212.6,8:17.062,12:08:17.062,0:37.163,1:28.085,1:45.467,311.5,Michael Jensen,,LMP2,P/A,Algarve Pro Racing,Oreca,GF,37.163,88.085,105.467,9.033,9.033,11.453,20.486,16.677,37.163,36.625,1:13.788,5.223,1:19.011,27.855,1:46.866,18.382,2:05.248,7.107,2:12.355,39.415,2:51.770,18.400,3:10.170,17.484,3:27.654,12.007,3:39.661,7.185,3:46.846,3.869,3:50.715,
25,1,3,3:48.512,2,,36.224,2,1:27.645,0,1:44.643,2,214.7,12:05.574,12:12:05.574,0:36.224,1:27.645,1:44.643,312.4,Michael Jensen,,LMP2,P/A,Algarve Pro Racing,Oreca,GF,36.224,87.645,104.643,8.953,8.953,10.874,19.827,16.397,36.224,36.213,1:12.437,5.193,1:17.630,27.702,1:45.332,18.537,2:03.869,7.034,2:10.903,39.438,2:50.341,18.457,3:08.798,17.467,3:26.265,11.593,3:37.858,6.829,3:44.687,3.825,3:48.512,
25,1,4,3:49.996,0,,36.761,0,1:27.222,2,1:46.013,0,213.3,15:55.570,12:15:55.570,0:36.761,1:27.222,1:46.013,312.4,Michael Jensen,,LMP2,P/A,Algarve Pro Racing,Oreca,FF,36.761,87.222,106.013,8.963,8.963,11.170,20.133,16.628,36.761,36.157,1:12.918,5.201,1:18.119,27.570,1:45.689,18.294,2:03.983,6.937,2:10.920,40.030,2:50.950,18.428,3:09.378,16.959,3:26.337,11.781,3:38.118,7.955,3:46.073,3.923,3:49.996,
26,3,1,4:40.863,0,,1:28.592,0,1:29.823,0,1:42.448,0,172.8,4:40.863,12:04:40.863,1:28.592,1:29.823,1:42.448,289.9,Pietro Fittipaldi,0:00:49.201,LMP2,,Vector Sport,Oreca,GF,88.592,89.823,102.448,54.565,54.565,14.586,1:09.151,19.441,1:28.592,38.544,2:07.136,5.224,2:12.360,27.747,2:40.107,18.308,2:58.415,6.745,3:05.160,39.217,3:44.377,18.384,4:02.761,16.465,4:19.226,11.311,4:30.537,6.630,4:37.167,3.696,4:40.863,
26,3,2,3:43.582,0,,34.810,0,1:24.651,0,1:44.121,0,219.4,8:24.445,12:08:24.445,0:34.810,1:24.651,1:44.121,316.0,Pietro Fittipaldi,,LMP2,,Vector Sport,Oreca,GF,34.810,84.651,104.121,8.823,8.823,10.455,19.278,15.532,34.810,34.880,1:09.690,5.169,1:14.859,26.687,1:41.546,17.915,1:59.461,6.580,2:06.041,38.481,2:44.522,18.558,3:03.080,18.292,3:21.372,11.721,3:33.093,6.820,3:39.913,3.669,3:43.582,
26,3,3,3:42.237,0,,34.742,0,1:24.541,0,1:42.954,0,220.7,12:06.682,12:12:06.682,0:34.742,1:24.541,1:42.954,315.1,Pietro Fittipaldi,,LMP2,,Vector Sport,Oreca,GF,34.742,84.541,102.954,8.840,8.840,10.257,19.097,15.645,34.742,34.879,1:09.621,5.148,1:14.769,26.639,1:41.408,17.875,1:59.283,6.573,2:05.856,39.131,2:44.987,18.256,3:03.243,17.789,3:21.032,11.147,3:32.179,6.325,3:38.504,3.733,3:42.237,
26,3,4,3:38.786,2,,34.614,2,1:24.182,2,1:39.990,2,224.2,15:45.468,12:15:45.468,0:34.614,1:24.182,1:39.990,315.1,Pietro Fittipaldi,,LMP2,,Vector Sport,Oreca,FF,34.614,84.182,99.990,8.863,8.863,10.337,19.200,15.414,34.614,34.489,1:09.103,5.135,1:14.238,26.702,1:40.940,17.856,1:58.796,6.810,2:05.606,38.445,2:44.051,18.104,3:02.155,15.689,3:17.844,10.944,3:28.788,6.231,3:35.019,3.767,3:38.786,
27,2,1,5:36.996,0,B,2:04.933,0,1:35.640,1,1:56.423,0,144.0,5:36.996,12:05:36.996,2:04.933,1:35.640,1:56.423,278.8,Zacharie Robichon,0:01:23.863,LMGT3,,Heart of Racing Team,Aston Martin,GF,124.933,95.640,116.423,1:29.812,1:29.812,14.794,1:44.606,20.327,2:04.933,40.609,2:45.542,5.633,2:51.175,29.790,3:20.965,19.608,3:40.573,7.142,3:47.715,41.938,4:29.653,19.944,4:49.597,18.515,5:08.112,12.210,5:20.322,,,,5:36.996,
27,1,2,5:27.618,0,B,1:47.063,0,1:35.557,1,2:04.998,0,149.7,11:04.614,12:11:04.614,1:47.063,1:35.557,2:04.998,278.1,Ian James,0:01:16.232,LMGT3,,Heart of Racing Team,Aston Martin,GF,107.063,95.557,124.998,1:13.743,1:13.743,13.848,1:27.591,19.472,1:47.063,40.226,2:27.289,5.647,2:32.936,29.856,3:02.792,19.828,3:22.620,7.211,3:29.831,45.309,4:15.140,20.343,4:35.483,21.856,4:57.339,12.756,5:10.095,,,,5:27.618,
27,3,3,5:03.706,0,B,1:34.787,0,1:32.768,2,1:56.151,0,161.5,16:08.320,12:16:08.320,1:34.787,1:32.768,1:56.151,284.6,Mattia Drudi,0:01:08.097,LMGT3,,Heart of Racing Team,Aston Martin,FF,94.787,92.768,116.151,1:05.251,1:05.251,12.414,1:17.665,17.122,1:34.787,38.261,2:13.048,5.590,2:18.638,29.420,2:48.058,19.497,3:07.555,7.019,3:14.574,41.364,3:55.938,19.799,4:15.737,19.029,4:34.766,12.162,4:46.928,,,,5:03.706,
28,3,1,4:01.451,0,,51.187,0,1:28.811,0,1:41.453,0,201.0,4:01.451,12:04:01.451,0:51.187,1:28.811,1:41.453,303.7,Job van Uitert,0:00:10.716,LMP2,,IDEC SPORT,Oreca,GF,51.187,88.811,101.453,16.791,16.791,15.082,31.873,19.314,51.187,37.205,1:28.392,5.247,1:33.639,27.862,2:01.501,18.497,2:19.998,6.853,2:26.851,39.117,3:05.968,18.383,3:24.351,15.996,3:40.347,10.970,3:51.317,6.386,3:57.703,3.748,4:01.451,
28,3,2,3:39.995,0,,35.069,0,1:25.161,0,1:39.765,0,223.0,7:41.446,12:07:41.446,0:35.069,1:25.161,1:39.765,308.9,Job van Uitert,,LMP2,,IDEC SPORT,Oreca,GF,35.069,85.161,99.765,8.998,8.998,10.579,19.577,15.492,35.069,34.811,1:09.880,5.217,1:15.097,27.030,1:42.127,18.103,2:00.230,6.623,2:06.853,38.723,2:45.576,18.347,3:03.923,15.544,3:19.467,10.789,3:30.256,6.100,3:36.356,3.639,3:39.995,
28,3,3,3:38.067,2,,34.221,2,1:24.196,2,1:39.650,0,224.9,11:19.513,12:11:19.513,0:34.221,1:24.196,1:39.650,310.6,Job van Uitert,,LMP2,,IDEC SPORT,Oreca,GF,34.221,84.196,99.650,8.924,8.924,10.134,19.058,15.163,34.221,34.316,1:08.537,5.149,1:13.686,26.720,1:40.406,18.011,1:58.417,6.511,2:04.928,38.468,2:43.396,18.323,3:01.719,15.651,3:17.370,10.814,3:28.184,6.184,3:34.368,3.699,3:38.067,
28,3,4,3:38.406,0,,34.501,0,1:24.405,0,1:39.500,2,224.6,14:57.919,12:14:57.919,0:34.501,1:24.405,1:39.500,309.7,Job van Uitert,,LMP2,,IDEC SPORT,Oreca,GF,34.501,84.405,99.500,8.952,8.952,10.275,19.227,15.274,34.501,34.382,1:08.883,5.149,1:14.032,26.811,1:40.843,18.063,1:58.906,6.629,2:05.535,38.353,2:43.888,18.277,3:02.165,15.568,3:17.733,10.838,3:28.571,6.185,3:34.756,3.650,3:38.406,
28,3,5,3:39.025,0,,34.572,0,1:24.423,0,1:40.030,0,224.0,18:36.944,12:18:36.944,0:34.572,1:24.423,1:40.030,311.5,Job van Uitert,,LMP2,,IDEC SPORT,Oreca,FF,34.572,84.423,100.030,8.921,8.921,10.347,19.268,15.304,34.572,34.403,1:08.975,5.144,1:14.119,26.802,1:40.921,18.074,1:58.995,6.768,2:05.763,38.290,2:44.053,18.222,3:02.275,15.921,3:18.196,10.899,3:29.095,6.251,3:35.346,3.679,3:39.025,
29,2,1,4:27.937,0,,1:19.151,0,1:28.062,0,1:40.724,0,181.1,4:27.937,12:04:27.937,1:19.151,1:28.062,1:40.724,273.2,Esteban Masson,0:00:41.345,LMP2,,Forestier Racing by Panis,Oreca,GF,79.151,88.062,100.724,46.873,46.873,13.458,1:00.331,18.820,1:19.151,37.727,1:56.878,5.176,2:02.054,27.204,2:29.258,17.955,2:47.213,6.665,2:53.878,38.584,3:32.462,18.115,3:50.577,15.921,4:06.498,11.129,4:17.627,6.597,4:24.224,3.713,4:27.937,
29,2,2,3:48.396,0,,35.290,0,1:24.331,0,1:48.775,0,214.8,8:16.333,12:08:16.333,0:35.290,1:24.331,1:48.775,314.2,Esteban Masson,,LMP2,,Forestier Racing by Panis,Oreca,GF,35.290,84.331,108.775,8.823,8.823,10.614,19.437,15.853,35.290,34.773,1:10.063,5.116,1:15.179,26.695,1:41.874,17.747,1:59.621,11.461,2:11.082,40.542,2:51.624,18.041,3:09.665,16.574,3:26.239,11.394,3:37.633,7.001,3:44.634,3.762,3:48.396,
29,2,3,3:38.358,2,,35.301,0,1:24.038,2,1:39.019,0,224.6,11:54.691,12:11:54.691,0:35.301,1:24.038,1:39.019,319.8,Esteban Masson,,LMP2,,Forestier Racing by Panis,Oreca,GF,35.301,84.038,99.019,8.847,8.847,10.797,19.644,15.657,35.301,34.551,1:09.852,5.152,1:15.004,26.597,1:41.601,17.738,1:59.339,6.941,2:06.280,38.159,2:44.439,18.029,3:02.468,15.320,3:17.788,10.593,3:28.381,6.273,3:34.654,3.704,3:38.358,
29,2,4,3:39.649,0,,34.957,2,1:26.146,0,1:38.546,2,223.3,15:34.340,12:15:34.340,0:34.957,1:26.146,1:38.546,317.9,Esteban Masson,,LMP2,,Forestier Racing by Panis,Oreca,FF,34.957,86.146,98.546,8.820,8.820,10.432,19.252,15.705,34.957,35.880,1:10.837,5.505,1:16.342,26.919,1:43.261,17.842,2:01.103,6.603,2:07.706,37.911,2:45.617,18.011,3:03.628,15.380,3:19.008,10.682,3:29.690,6.227,3:35.917,3.732,3:39.649,
3,3,1,5:08.531,0,B,1:47.677,0,1:31.768,1,1:49.086,0,157.3,5:08.531,12:05:08.531,1:47.677,1:31.768,1:49.086,267.1,Renger van der Zande,0:01:07.606,LMP2,P/A,DKR Engineering,Oreca,GF,107.677,91.768,109.086,1:13.648,1:13.648,14.687,1:28.335,19.342,1:47.677,39.039,2:26.716,5.282,2:31.998,28.984,3:00.982,18.463,3:19.445,7.135,3:26.580,39.991,4:06.571,18.405,4:24.976,16.188,4:41.164,11.021,4:52.185,,,,5:08.531,
3,1,2,5:47.360,0,,2:24.880,0,1:31.579,0,1:50.901,0,141.2,10:55.891,12:10:55.891,2:24.880,1:31.579,1:50.901,297.9,John Farano,0:01:54.589,LMP2,P/A,DKR Engineering,Oreca,GF,144.880,91.579,110.901,1:51.928,1:51.928,13.846,2:05.774,19.106,2:24.880,37.819,3:02.699,5.287,3:07.986,29.526,3:37.512,18.947,3:56.459,7.378,4:03.837,42.033,4:45.870,18.620,5:04.490,19.382,5:23.872,12.425,5:36.297,7.183,5:43.480,3.880,5:47.360,
3,1,3,3:49.615,0,,36.633,0,1:27.084,2,1:45.898,0,213.6,14:45.506,12:14:45.506,0:36.633,1:27.084,1:45.898,313.3,John Farano,,LMP2,P/A,DKR Engineering,Oreca,GF,36.633,87.084,105.898,8.939,8.939,11.130,20.069,16.564,36.633,35.897,1:12.530,5.267,1:17.797,27.441,1:45.238,18.479,2:03.717,6.935,2:10.652,39.364,2:50.016,18.445,3:08.461,17.407,3:25.868,12.639,3:38.507,7.130,3:45.637,3.978,3:49.615,
3,1,4,3:48.050,2,,36.516,2,1:27.126,0,1:44.408,2,215.1,18:33.556,12:18:33.556,0:36.516,1:27.126,1:44.408,312.4,John Farano,,LMP2,P/A,DKR Engineering,Oreca,FF,36.516,87.126,104.408,9.041,9.041,11.113,20.154,16.362,36.516,36.358,1:12.874,5.220,1:18.094,27.464,1:45.558,18.084,2:03.642,6.827,2:10.469,39.337,2:49.806,18.429,3:08.235,17.263,3:25.498,11.824,3:37.322,6.847,3:44.169,3.881,3:48.050,
30,2,1,5:10.377,0,,1:58.620,0,1:29.003,0,1:42.754,0,156.4,5:10.377,12:05:10.377,1:58.620,1:29.003,1:42.754,301.2,Julien Andlauer,0:01:19.777,LMP2,,Duqueine Team,Oreca,GF,118.620,89.003,102.754,1:25.577,1:25.577,14.307,1:39.884,18.736,1:58.620,37.769,2:36.389,5.220,2:41.609,27.551,3:09.160,18.463,3:27.623,6.718,3:34.341,39.039,4:13.380,18.449,4:31.829,16.474,4:48.303,11.561,4:59.864,6.797,5:06.661,3.716,5:10.377,
30,2,2,3:43.281,0,,35.047,2,1:24.649,0,1:43.585,0,219.7,8:53.658,12:08:53.658,0:35.047,1:24.649,1:43.585,317.0,Julien Andlauer,,LMP2,,Duqueine Team,Oreca,GF,35.047,84.649,103.585,8.899,8.899,10.788,19.687,15.360,35.047,34.602,1:09.649,5.136,1:14.785,26.809,1:41.594,18.102,1:59.696,6.609,2:06.305,38.558,2:44.863,18.231,3:03.094,18.055,3:21.149,11.596,3:32.745,6.830,3:39.575,3.706,3:43.281,
30,2,3,3:40.659,2,,35.262,0,1:24.987,0,1:40.410,2,222.3,12:34.317,12:12:34.317,0:35.262,1:24.987,1:40.410,317.9,Julien Andlauer,,LMP2,,Duqueine Team,Oreca,GF,35.262,84.987,100.410,8.870,8.870,10.555,19.425,15.837,35.262,34.899,1:10.161,5.123,1:15.284,26.921,1:42.205,18.044,2:00.249,6.888,2:07.137,38.469,2:45.606,18.181,3:03.787,15.784,3:19.571,10.923,3:30.494,6.414,3:36.908,3.751,3:40.659,
30,2,4,3:47.823,0,B,35.579,0,1:24.805,2,1:47.439,0,215.3,16:22.140,12:16:22.140,0:35.579,1:24.805,1:47.439,315.1,Julien Andlauer,,LMP2,,Duqueine Team,Oreca,FF,35.579,84.805,107.439,8.881,8.881,10.651,19.532,16.047,35.579,34.999,1:10.578,5.143,1:15.721,26.725,1:42.446,17.938,2:00.384,6.575,2:06.959,39.192,2:46.151,18.082,3:04.233,16.168,3:20.401,11.131,3:31.532,,,,3:47.823,
32,3,1,4:09.561,0,,46.889,0,1:34.060,0,1:48.612,0,194.5,4:09.561,12:04:09.561,0:46.889,1:34.060,1:48.612,269.8,Augusto Farfus,0:00:07.879,LMGT3,,Team WRT,BMW,GF,46.889,94.060,108.612,14.436,14.436,14.304,28.740,18.149,46.889,39.067,1:25.956,5.497,1:31.453,29.386,2:00.839,20.110,2:20.949,7.057,2:28.006,41.384,3:09.390,19.649,3:29.039,18.154,3:47.193,12.000,3:59.193,6.502,4:05.695,3.866,4:09.561,
32,3,2,3:57.606,2,,37.213,2,1:31.917,0,1:48.476,2,206.4,8:07.167,12:08:07.167,0:37.213,1:31.917,1:48.476,271.1,Augusto Farfus,,LMGT3,,Team WRT,BMW,GF,37.213,91.917,108.476,9.552,9.552,10.910,20.462,16.751,37.213,37.632,1:14.845,5.494,1:20.339,29.143,1:49.482,19.648,2:09.130,6.802,2:15.932,41.427,2:57.359,19.722,3:17.081,18.129,3:35.210,12.041,3:47.251,6.482,3:53.733,3.873,3:57.606,
32,3,3,4:04.135,0,B,38.056,0,1:31.704,2,1:54.375,0,200.9,12:11.302,12:12:11.302,0:38.056,1:31.704,1:54.375,278.1,Augusto Farfus,,LMGT3,,Team WRT,BMW,GF,38.056,91.704,114.375,9.552,9.552,11.417,20.969,17.087,38.056,37.399,1:15.455,5.540,1:20.995,29.233,1:50.228,19.532,2:09.760,6.762,2:16.522,40.998,2:57.520,19.756,3:17.276,18.031,3:35.307,11.977,3:47.284,,,,4:04.135,
