series_code,year,event,event_date,car,class,team,chassis,manufacturer,driver_a,license_a,laps_a,best_lap_a,avg_lap_a,q1_pct_a,driver_b,license_b,laps_b,best_lap_b,avg_lap_b,q1_pct_b
elms,2024,Mugello,2024-09-29 11:30:00,65,LMP2,Panis Racing,Oreca 07 - Gibson,ORECA,arthur leclerc,Gold,32,95.874,200.786,NULL,manuel maldonado,Silver,40,97.050,113.511,NULL
elms,2024,Mugello,2024-09-29 11:30:00,65,LMP2,Panis Racing,Oreca 07 - Gibson,ORECA,charles milesi,Platinum,42,95.667,111.36,NULL,manuel maldonado,Silver,40,97.050,113.511,NULL
elms,2024,Mugello,2024-09-29 11:30:00,66,LMGT3,JMW Motorsport,Ferrari 296 LMGT3,Ferrari,ben tuck,Silver,26,109.410,111.271,NULL,jason hart,Silver,27,108.998,221.575,NULL
elms,2024,Mugello,2024-09-29 11:30:00,66,LMGT3,JMW Motorsport,Ferrari 296 LMGT3,Ferrari,ben tuck,Silver,26,109.410,111.271,NULL,scott noble,Bronze,54,110.284,125.865,NULL
elms,2024,Mugello,2024-09-29 11:30:00,66,LMGT3,JMW Motorsport,Ferrari 296 LMGT3,Ferrari,jason hart,Silver,27,108.998,221.575,NULL,scott noble,Bronze,54,110.284,125.865,NULL
elms,2024,Mugello,2024-09-29 11:30:00,77,LMP2 Pro/Am,Proton Competition,Oreca 07 - Gibson,ORECA,bent viscaal,Gold,42,97.825,110.987,NULL,giorgio roda,Bronze,38,99.241,115.801,NULL
elms,2024,Mugello,2024-09-29 11:30:00,77,LMP2 Pro/Am,Proton Competition,Oreca 07 - Gibson,ORECA,bent viscaal,Gold,42,97.825,110.987,NULL,rene binder,Gold,34,97.666,194.602,NULL
elms,2024,Mugello,2024-09-29 11:30:00,77,LMP2 Pro/Am,Proton Competition,Oreca 07 - Gibson,ORECA,giorgio roda,Bronze,38,99.241,115.801,NULL,rene binder,Gold,34,97.666,194.602,NULL
elms,2024,Mugello,2024-09-29 11:30:00,8,LMP3,Team Virage,Ligier JS P320 - Nissan,Ligier,bernardo pinheiro,Silver,14,108.912,292.805,NULL,gillian henrion,Silver,40,105.128,115.389,NULL
elms,2024,Mugello,2024-09-29 11:30:00,8,LMP3,Team Virage,Ligier JS P320 - Nissan,Ligier,bernardo pinheiro,Silver,14,108.912,292.805,NULL,julien gerbi,Bronze,56,106.535,124.839,NULL
elms,2024,Mugello,2024-09-29 11:30:00,8,LMP3,Team Virage,Ligier JS P320 - Nissan,Ligier,gillian henrion,Silver,40,105.128,115.389,NULL,julien gerbi,Bronze,56,106.535,124.839,NULL
elms,2024,Mugello,2024-09-29 11:30:00,83,LMP2 Pro/Am,AF Corse,Oreca 07 - Gibson,ORECA,alessio rovera,Platinum,39,97.157,189.172,NULL,francois perrodo,Bronze,33,100.642,117.889,NULL
elms,2024,Mugello,2024-09-29 11:30:00,83,LMP2 Pro/Am,AF Corse,Oreca 07 - Gibson,ORECA,alessio rovera,Platinum,39,97.157,189.172,NULL,matthieu vaxiviere,Gold,41,95.814,107.893,NULL
elms,2024,Mugello,2024-09-29 11:30:00,83,LMP2 Pro/Am,AF Corse,Oreca 07 - Gibson,ORECA,francois perrodo,Bronze,33,100.642,117.889,NULL,matthieu vaxiviere,Gold,41,95.814,107.893,NULL
elms,2024,Mugello,2024-09-29 11:30:00,85,LMGT3,Iron Dames,Porsche 911 GT3 R LMGT3,Porsche,michelle gatting,Gold,23,109.341,111.244,NULL,rahel frey,Silver,30,109.509,211.251,NULL
elms,2024,Mugello,2024-09-29 11:30:00,85,LMGT3,Iron Dames,Porsche 911 GT3 R LMGT3,Porsche,michelle gatting,Gold,23,109.341,111.244,NULL,sarah bovy,Silver,54,109.817,125.357,NULL
elms,2024,Mugello,2024-09-29 11:30:00,85,LMGT3,Iron Dames,Porsche 911 GT3 R LMGT3,Porsche,rahel frey,Silver,30,109.509,211.251,NULL,sarah bovy,Silver,54,109.817,125.357,NULL
elms,2024,Mugello,2024-09-29 11:30:00,86,LMGT3,GR Racing,Ferrari 296 LMGT3,Ferrari,davide rigon,Platinum,24,108.152,110.39,NULL,michael wainwright,Bronze,47,111.146,122.131,NULL
elms,2024,Mugello,2024-09-29 11:30:00,86,LMGT3,GR Racing,Ferrari 296 LMGT3,Ferrari,davide rigon,Platinum,24,108.152,110.39,NULL,riccardo pera,Silver,35,108.852,207.695,NULL
elms,2024,Mugello,2024-09-29 11:30:00,86,LMGT3,GR Racing,Ferrari 296 LMGT3,Ferrari,michael wainwright,Bronze,47,111.146,122.131,NULL,riccardo pera,Silver,35,108.852,207.695,NULL
elms,2024,Mugello,2024-09-29 11:30:00,88,LMP3,Inter Europol Competition,Ligier JS P320 - Nissan,Ligier,alexander bukhantsov,Bronze,56,106.250,124.983,NULL,kai askey,Silver,40,105.466,119.013,NULL
elms,2024,Mugello,2024-09-29 11:30:00,88,LMP3,Inter Europol Competition,Ligier JS P320 - Nissan,Ligier,alexander bukhantsov,Bronze,56,106.250,124.983,NULL,pedro perino,Silver,13,108.187,298.002,NULL
elms,2024,Mugello,2024-09-29 11:30:00,88,LMP3,Inter Europol Competition,Ligier JS P320 - Nissan,Ligier,kai askey,Silver,40,105.466,119.013,NULL,pedro perino,Silver,13,108.187,298.002,NULL
elms,2024,Mugello,2024-09-29 11:30:00,9,LMP2,Iron Lynx - Proton,Oreca 07 - Gibson,ORECA,jonas ried,Silver,41,97.272,113.23,NULL,maceo capietto,Silver,32,95.066,204.95,NULL
elms,2024,Mugello,2024-09-29 11:30:00,9,LMP2,Iron Lynx - Proton,Oreca 07 - Gibson,ORECA,jonas ried,Silver,41,97.272,113.23,NULL,matteo cairoli,Platinum,41,94.882,107.347,NULL
elms,2024,Mugello,2024-09-29 11:30:00,9,LMP2,Iron Lynx - Proton,Oreca 07 - Gibson,ORECA,maceo capietto,Silver,32,95.066,204.95,NULL,matteo cairoli,Platinum,41,94.882,107.347,NULL
elms,2024,Mugello,2024-09-29 11:30:00,97,LMGT3,Grid Motorsport by TF,Aston Martin Vantage AMR LMGT3,Aston Martin,jonathan adam,Platinum,21,109.294,243.517,NULL,lorcan hanafin,Silver,39,108.094,123.597,NULL
elms,2024,Mugello,2024-09-29 11:30:00,97,LMGT3,Grid Motorsport by TF,Aston Martin Vantage AMR LMGT3,Aston Martin,jonathan adam,Platinum,21,109.294,243.517,NULL,martin berry,Bronze,47,110.071,121.265,NULL
elms,2024,Mugello,2024-09-29 11:30:00,97,LMGT3,Grid Motorsport by TF,Aston Martin Vantage AMR LMGT3,Aston Martin,lorcan hanafin,Silver,39,108.094,123.597,NULL,martin berry,Bronze,47,110.071,121.265,NULL
elms,2024,Portimao,2024-10-19 14:30:00,10,LMP2,Vector Sport,Oreca 07 - Gibson,ORECA,felipe drugovich,Platinum,19,93.279,142.925,NULL,ryan cullen,Silver,36,94.063,116.295,NULL
elms,2024,Portimao,2024-10-19 14:30:00,10,LMP2,Vector Sport,Oreca 07 - Gibson,ORECA,felipe drugovich,Platinum,19,93.279,142.925,NULL,"stéphane richelmi",Gold,53,94.442,106.246,NULL
elms,2024,Portimao,2024-10-19 14:30:00,10,LMP2,Vector Sport,Oreca 07 - Gibson,ORECA,ryan cullen,Silver,36,94.063,116.295,NULL,"stéphane richelmi",Gold,53,94.442,106.246,NULL
elms,2024,Portimao,2024-10-19 14:30:00,11,LMP3,Eurointernational,Ligier JS P320 - Nissan,Ligier,adam ali,Silver,53,100.622,119.834,NULL,matthew richard bell,Bronze,69,101.272,117.434,NULL
elms,2024,Portimao,2024-10-19 14:30:00,12,LMP3,WTM by Rinaldi Racing,Ferrari 296 GT3,Ferrari,leonard weiss,Silver,31,100.773,109.906,NULL,oscar tunjo,Silver,30,100.527,125.36,NULL
elms,2024,Portimao,2024-10-19 14:30:00,12,LMP3,WTM by Rinaldi Racing,Ferrari 296 GT3,Ferrari,leonard weiss,Silver,31,100.773,109.906,NULL,torsten kratz,Bronze,61,101.059,119.45,NULL
elms,2024,Portimao,2024-10-19 14:30:00,12,LMP3,WTM by Rinaldi Racing,Ferrari 296 GT3,Ferrari,oscar tunjo,Silver,30,100.527,125.36,NULL,torsten kratz,Bronze,61,101.059,119.45,NULL
elms,2024,Portimao,2024-10-19 14:30:00,14,LMP2,AO by TF,Oreca 07 - Gibson,ORECA,jonny edgar,Silver,36,93.926,113.746,NULL,louis deletraz,Gold,41,93.177,120.715,NULL
elms,2024,Portimao,2024-10-19 14:30:00,14,LMP2,AO by TF,Oreca 07 - Gibson,ORECA,jonny edgar,Silver,36,93.926,113.746,NULL,robert kubica,Platinum,50,93.935,107.567,NULL
elms,2024,Portimao,2024-10-19 14:30:00,14,LMP2,AO by TF,Oreca 07 - Gibson,ORECA,louis deletraz,Gold,41,93.177,120.715,NULL,robert kubica,Platinum,50,93.935,107.567,NULL
elms,2024,Portimao,2024-10-19 14:30:00,15,LMP3,RLR M Sport,Ligier JS P320 - Nissan,Ligier,gael julien,Silver,53,100.108,118.978,NULL,michael jensen,Bronze,34,103.073,120.747,NULL
elms,2024,Portimao,2024-10-19 14:30:00,15,LMP3,RLR M Sport,Ligier JS P320 - Nissan,Ligier,gael julien,Silver,53,100.108,118.978,NULL,nick adcock,Bronze,35,101.512,115.387,NULL
elms,2024,Portimao,2024-10-19 14:30:00,15,LMP3,RLR M Sport,Ligier JS P320 - Nissan,Ligier,michael jensen,Bronze,34,103.073,120.747,NULL,nick adcock,Bronze,35,101.512,115.387,NULL
elms,2024,Portimao,2024-10-19 14:30:00,17,LMP3,COOL Racing,Ligier JS P320 - Nissan,Ligier,manuel espirito santo,Silver,59,99.892,117.586,NULL,miguel cristovao,Bronze,63,101.421,119.072,NULL
elms,2024,Portimao,2024-10-19 14:30:00,19,LMP2 Pro/Am,Team Virage,Oreca 07 - Gibson,ORECA,georgios kolovos,Bronze,34,95.937,114.93,NULL,"raphaël narac",Silver,52,95.644,111.107,NULL
elms,2024,Portimao,2024-10-19 14:30:00,19,LMP2 Pro/Am,Team Virage,Oreca 07 - Gibson,ORECA,georgios kolovos,Bronze,34,95.937,114.93,NULL,tristan vautier,Gold,40,93.905,119.72,NULL
elms,2024,Portimao,2024-10-19 14:30:00,19,LMP2 Pro/Am,Team Virage,Oreca 07 - Gibson,ORECA,"raphaël narac",Silver,52,95.644,111.107,NULL,tristan vautier,Gold,40,93.905,119.72,NULL
elms,2024,Portimao,2024-10-19 14:30:00,20,LMP2 Pro/Am,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,alexander quinn,Gold,42,94.443,118.509,NULL,kriton lentoudis,Bronze,32,97.274,117.417,NULL
elms,2024,Portimao,2024-10-19 14:30:00,20,LMP2 Pro/Am,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,alexander quinn,Gold,42,94.443,118.509,NULL,richard bradley,Gold,53,94.153,107.593,NULL
elms,2024,Portimao,2024-10-19 14:30:00,20,LMP2 Pro/Am,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,kriton lentoudis,Bronze,32,97.274,117.417,NULL,richard bradley,Gold,53,94.153,107.593,NULL
elms,2024,Portimao,2024-10-19 14:30:00,21,LMP2 Pro/Am,United Autosports,Oreca 07 - Gibson,ORECA,andrew meyrick,Gold,36,95.228,138.853,NULL,daniel schneider,Bronze,32,96.542,115.679,NULL
elms,2024,Portimao,2024-10-19 14:30:00,21,LMP2 Pro/Am,United Autosports,Oreca 07 - Gibson,ORECA,andrew meyrick,Gold,36,95.228,138.853,NULL,oliver jarvis,Platinum,15,94.365,101.589,NULL
elms,2024,Portimao,2024-10-19 14:30:00,21,LMP2 Pro/Am,United Autosports,Oreca 07 - Gibson,ORECA,daniel schneider,Bronze,32,96.542,115.679,NULL,oliver jarvis,Platinum,15,94.365,101.589,NULL
elms,2024,Portimao,2024-10-19 14:30:00,22,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,benjamin hanley,Gold,39,93.329,121.074,NULL,filip ugran,Silver,37,93.906,115.184,NULL
elms,2024,Portimao,2024-10-19 14:30:00,22,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,benjamin hanley,Gold,39,93.329,121.074,NULL,marino sato,Gold,51,93.688,107.496,NULL
elms,2024,Portimao,2024-10-19 14:30:00,22,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,filip ugran,Silver,37,93.906,115.184,NULL,marino sato,Gold,51,93.688,107.496,NULL
elms,2024,Portimao,2024-10-19 14:30:00,23,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,bijoy garg,Silver,37,94.122,116.364,NULL,fabio scherer,Gold,52,93.663,105.311,NULL
elms,2024,Portimao,2024-10-19 14:30:00,23,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,bijoy garg,Silver,37,94.122,116.364,NULL,paul di resta,Platinum,38,93.503,122.379,NULL
elms,2024,Portimao,2024-10-19 14:30:00,23,LMP2,United Autosports,Oreca 07 - Gibson,ORECA,fabio scherer,Gold,52,93.663,105.311,NULL,paul di resta,Platinum,38,93.503,122.379,NULL
elms,2024,Portimao,2024-10-19 14:30:00,24,LMP2 Pro/Am,Nielsen Racing,Oreca 07 - Gibson,ORECA,colin noble,Gold,49,94.909,107.481,NULL,john falb,Bronze,36,95.302,115.882,NULL
elms,2024,Portimao,2024-10-19 14:30:00,24,LMP2 Pro/Am,Nielsen Racing,Oreca 07 - Gibson,ORECA,colin noble,Gold,49,94.909,107.481,NULL,nicholas yelloly,Platinum,42,93.476,119.05,NULL
elms,2024,Portimao,2024-10-19 14:30:00,24,LMP2 Pro/Am,Nielsen Racing,Oreca 07 - Gibson,ORECA,john falb,Bronze,36,95.302,115.882,NULL,nicholas yelloly,Platinum,42,93.476,119.05,NULL
elms,2024,Portimao,2024-10-19 14:30:00,25,LMP2,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,alexander lynn,Platinum,43,92.451,111.872,NULL,matthias kaiser,Silver,34,94.116,114.248,NULL
elms,2024,Portimao,2024-10-19 14:30:00,25,LMP2,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,alexander lynn,Platinum,43,92.451,111.872,NULL,olli caldwell,Gold,50,93.888,114.853,NULL
elms,2024,Portimao,2024-10-19 14:30:00,25,LMP2,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,matthias kaiser,Silver,34,94.116,114.248,NULL,olli caldwell,Gold,50,93.888,114.853,NULL
elms,2024,Portimao,2024-10-19 14:30:00,27,LMP2,Nielsen Racing,Oreca 07 - Gibson,ORECA,benjamin pedersen,Silver,35,95.651,115.781,NULL,gabriel aubry,Gold,51,93.821,107.973,NULL
elms,2024,Portimao,2024-10-19 14:30:00,27,LMP2,Nielsen Racing,Oreca 07 - Gibson,ORECA,benjamin pedersen,Silver,35,95.651,115.781,NULL,william stevens,Platinum,41,94.133,119.779,NULL
elms,2024,Portimao,2024-10-19 14:30:00,27,LMP2,Nielsen Racing,Oreca 07 - Gibson,ORECA,gabriel aubry,Gold,51,93.821,107.973,NULL,william stevens,Platinum,41,94.133,119.779,NULL
elms,2024,Portimao,2024-10-19 14:30:00,28,LMP2,IDEC Sport,Oreca 07 - Gibson,ORECA,job van uitert,Gold,41,92.868,120.638,NULL,nicolas pino,Silver,35,93.182,126.774,NULL
elms,2024,Portimao,2024-10-19 14:30:00,28,LMP2,IDEC Sport,Oreca 07 - Gibson,ORECA,job van uitert,Gold,41,92.868,120.638,NULL,reshad de gerus,Gold,49,93.493,103.526,NULL
elms,2024,Portimao,2024-10-19 14:30:00,28,LMP2,IDEC Sport,Oreca 07 - Gibson,ORECA,nicolas pino,Silver,35,93.182,126.774,NULL,reshad de gerus,Gold,49,93.493,103.526,NULL
elms,2024,Portimao,2024-10-19 14:30:00,29,LMP2 Pro/Am,Richard Mille by TDS,Oreca 07 - Gibson,ORECA,"grégoire saucy",Gold,53,93.400,108.158,NULL,mathias beche,Gold,40,93.945,121.081,NULL
elms,2024,Portimao,2024-10-19 14:30:00,29,LMP2 Pro/Am,Richard Mille by TDS,Oreca 07 - Gibson,ORECA,"grégoire saucy",Gold,53,93.400,108.158,NULL,rodrigo sales,Bronze,34,95.041,114.965,NULL
elms,2024,Portimao,2024-10-19 14:30:00,29,LMP2 Pro/Am,Richard Mille by TDS,Oreca 07 - Gibson,ORECA,mathias beche,Gold,40,93.945,121.081,NULL,rodrigo sales,Bronze,34,95.041,114.965,NULL
elms,2024,Portimao,2024-10-19 14:30:00,3,LMP2 Pro/Am,DKR Engineering,Oreca 07 - Gibson,ORECA,andres latorre canon,Bronze,32,100.374,118.971,NULL,cem bolukbasi,Silver,52,95.107,108.554,NULL
elms,2024,Portimao,2024-10-19 14:30:00,3,LMP2 Pro/Am,DKR Engineering,Oreca 07 - Gibson,ORECA,andres latorre canon,Bronze,32,100.374,118.971,NULL,laurents horr,Gold,41,93.743,121.346,NULL
elms,2024,Portimao,2024-10-19 14:30:00,3,LMP2 Pro/Am,DKR Engineering,Oreca 07 - Gibson,ORECA,cem bolukbasi,Silver,52,95.107,108.554,NULL,laurents horr,Gold,41,93.743,121.346,NULL
elms,2024,Portimao,2024-10-19 14:30:00,30,LMP2,Duqueine Team,Oreca 07 - Gibson,ORECA,james allen,Gold,37,93.777,122.546,NULL,jean-baptiste simmenauer,Gold,54,93.906,106.735,NULL
elms,2024,Portimao,2024-10-19 14:30:00,30,LMP2,Duqueine Team,Oreca 07 - Gibson,ORECA,james allen,Gold,37,93.777,122.546,NULL,niels koolen,Silver,36,94.472,114.917,NULL
elms,2024,Portimao,2024-10-19 14:30:00,30,LMP2,Duqueine Team,Oreca 07 - Gibson,ORECA,jean-baptiste simmenauer,Gold,54,93.906,106.735,NULL,niels koolen,Silver,36,94.472,114.917,NULL
elms,2024,Portimao,2024-10-19 14:30:00,31,LMP3,Racing Spirit of Leman,Ligier JS P320 - Nissan,Ligier,antoine doquin,Silver,22,101.070,105.882,NULL,jacques wolff,Bronze,34,102.765,120.889,NULL
elms,2024,Portimao,2024-10-19 14:30:00,31,LMP3,Racing Spirit of Leman,Ligier JS P320 - Nissan,Ligier,antoine doquin,Silver,22,101.070,105.882,NULL,jean-ludovic foubert,Bronze,32,102.620,117.371,NULL
elms,2024,Portimao,2024-10-19 14:30:00,31,LMP3,Racing Spirit of Leman,Ligier JS P320 - Nissan,Ligier,jacques wolff,Bronze,34,102.765,120.889,NULL,jean-ludovic foubert,Bronze,32,102.620,117.371,NULL
elms,2024,Portimao,2024-10-19 14:30:00,34,LMP2,Inter Europol Competition,Ligier JS P320 - Nissan,Ligier,"clément novalak",Gold,51,93.506,107.605,NULL,luca ghiotto,Platinum,40,93.623,121.366,NULL
elms,2024,Portimao,2024-10-19 14:30:00,34,LMP2,Inter Europol Competition,Ligier JS P320 - Nissan,Ligier,"clément novalak",Gold,51,93.506,107.605,NULL,oliver gray,Silver,36,93.288,113.528,NULL
elms,2024,Portimao,2024-10-19 14:30:00,34,LMP2,Inter Europol Competition,Ligier JS P320 - Nissan,Ligier,luca ghiotto,Platinum,40,93.623,121.366,NULL,oliver gray,Silver,36,93.288,113.528,NULL
elms,2024,Portimao,2024-10-19 14:30:00,35,LMP3,Ultimate,Ligier JS P320 - Nissan,Ligier,francois heriau,Bronze,56,102.353,122.09,NULL,jean-baptiste lahaye,Silver,5,102.707,156.449,NULL
elms,2024,Portimao,2024-10-19 14:30:00,37,LMP2,COOL Racing,Oreca 07 - Gibson,ORECA,lorenzo fluxa,Gold,37,93.758,116.141,NULL,malthe jakobsen,Gold,39,92.940,122.064,NULL
elms,2024,Portimao,2024-10-19 14:30:00,37,LMP2,COOL Racing,Oreca 07 - Gibson,ORECA,lorenzo fluxa,Gold,37,93.758,116.141,NULL,ritomo miyata,Platinum,51,93.430,105.143,NULL
elms,2024,Portimao,2024-10-19 14:30:00,37,LMP2,COOL Racing,Oreca 07 - Gibson,ORECA,malthe jakobsen,Gold,39,92.940,122.064,NULL,ritomo miyata,Platinum,51,93.430,105.143,NULL
elms,2024,Portimao,2024-10-19 14:30:00,4,LMP3,DKR Engineering,Duqueine M30 - D08 - Nissan,Duqueine,alexander mattschull,Bronze,61,101.280,120.016,NULL,guilherme de oliveira,Silver,30,101.373,109.23,NULL
elms,2024,Portimao,2024-10-19 14:30:00,4,LMP3,DKR Engineering,Duqueine M30 - D08 - Nissan,Duqueine,alexander mattschull,Bronze,61,101.280,120.016,NULL,wyatt brichacek,Silver,31,100.384,124.47,NULL
elms,2024,Portimao,2024-10-19 14:30:00,4,LMP3,DKR Engineering,Duqueine M30 - D08 - Nissan,Duqueine,guilherme de oliveira,Silver,30,101.373,109.23,NULL,wyatt brichacek,Silver,31,100.384,124.47,NULL
elms,2024,Portimao,2024-10-19 14:30:00,43,LMP2,Inter Europol Competition,Oreca 07 - Gibson,ORECA,sebastian alvarez,Silver,37,93.569,116.127,NULL,tom dillmann,Gold,42,93.588,119.776,NULL
elms,2024,Portimao,2024-10-19 14:30:00,43,LMP2,Inter Europol Competition,Oreca 07 - Gibson,ORECA,sebastian alvarez,Silver,37,93.569,116.127,NULL,vladislav lomko,Gold,48,93.580,106.184,NULL
elms,2024,Portimao,2024-10-19 14:30:00,43,LMP2,Inter Europol Competition,Oreca 07 - Gibson,ORECA,tom dillmann,Gold,42,93.588,119.776,NULL,vladislav lomko,Gold,48,93.580,106.184,NULL
elms,2024,Portimao,2024-10-19 14:30:00,47,LMP2,COOL Racing,Oreca 07 - Gibson,ORECA,carl bennett,Silver,36,94.493,115.094,NULL,ferdinand habsburg,Gold,41,93.135,120.335,NULL
elms,2024,Portimao,2024-10-19 14:30:00,47,LMP2,COOL Racing,Oreca 07 - Gibson,ORECA,carl bennett,Silver,36,94.493,115.094,NULL,frederik vesti,Platinum,50,93.616,106.922,NULL
elms,2024,Portimao,2024-10-19 14:30:00,47,LMP2,COOL Racing,Oreca 07 - Gibson,ORECA,ferdinand habsburg,Gold,41,93.135,120.335,NULL,frederik vesti,Platinum,50,93.616,106.922,NULL
elms,2024,Portimao,2024-10-19 14:30:00,5,LMP3,RLR M Sport,Ligier JS P320 - Nissan,Ligier,bailey voisin,Silver,31,100.422,128.016,NULL,daniel ali,Silver,32,101.113,107.231,NULL
elms,2024,Portimao,2024-10-19 14:30:00,5,LMP3,RLR M Sport,Ligier JS P320 - Nissan,Ligier,bailey voisin,Silver,31,100.422,128.016,NULL,james dayson,Bronze,58,102.682,121.698,NULL
elms,2024,Portimao,2024-10-19 14:30:00,5,LMP3,RLR M Sport,Ligier JS P320 - Nissan,Ligier,daniel ali,Silver,32,101.113,107.231,NULL,james dayson,Bronze,58,102.682,121.698,NULL
elms,2024,Portimao,2024-10-19 14:30:00,50,LMGT3,Formula Racing,Ferrari 296 LMGT3,Ferrari,conrad laursen,Silver,67,103.372,117.844,NULL,johnny laursen,Bronze,52,104.900,125.56,NULL
elms,2024,Portimao,2024-10-19 14:30:00,55,LMGT3,Spirit of Race,Ferrari 296 LMGT3,Ferrari,david perel,Silver,45,103.577,122.997,NULL,duncan cameron,Bronze,48,105.239,126.979,NULL
elms,2024,Portimao,2024-10-19 14:30:00,55,LMGT3,Spirit of Race,Ferrari 296 LMGT3,Ferrari,david perel,Silver,45,103.577,122.997,NULL,matthew griffin,Gold,26,104.329,107.777,NULL
elms,2024,Portimao,2024-10-19 14:30:00,55,LMGT3,Spirit of Race,Ferrari 296 LMGT3,Ferrari,duncan cameron,Bronze,48,105.239,126.979,NULL,matthew griffin,Gold,26,104.329,107.777,NULL
elms,2024,Portimao,2024-10-19 14:30:00,57,LMGT3,Kessel Racing,Ferrari 296 LMGT3,Ferrari,daniel serra,Platinum,31,103.296,123.37,NULL,esteban masson,Gold,43,103.818,111.813,NULL
elms,2024,Portimao,2024-10-19 14:30:00,57,LMGT3,Kessel Racing,Ferrari 296 LMGT3,Ferrari,daniel serra,Platinum,31,103.296,123.37,NULL,takeshi kimura,Bronze,45,105.663,128.794,NULL
elms,2024,Portimao,2024-10-19 14:30:00,57,LMGT3,Kessel Racing,Ferrari 296 LMGT3,Ferrari,esteban masson,Gold,43,103.818,111.813,NULL,takeshi kimura,Bronze,45,105.663,128.794,NULL
elms,2024,Portimao,2024-10-19 14:30:00,59,LMGT3,Racing Spirit of Leman,Aston Martin Vantage AMR LMGT3,Aston Martin,casper stevenson,Silver,40,103.498,117.923,NULL,derek deboer,Bronze,46,105.708,122.014,NULL
elms,2024,Portimao,2024-10-19 14:30:00,59,LMGT3,Racing Spirit of Leman,Aston Martin Vantage AMR LMGT3,Aston Martin,casper stevenson,Silver,40,103.498,117.923,NULL,valentin hasse clot,Gold,32,103.603,128.312,NULL
elms,2024,Portimao,2024-10-19 14:30:00,59,LMGT3,Racing Spirit of Leman,Aston Martin Vantage AMR LMGT3,Aston Martin,derek deboer,Bronze,46,105.708,122.014,NULL,valentin hasse clot,Gold,32,103.603,128.312,NULL
elms,2024,Portimao,2024-10-19 14:30:00,60,LMGT3,Proton Competition,Porsche 911 GT3 R LMGT3,Porsche,claudio schiavoni,Bronze,48,106.421,127.557,NULL,julien andlauer,Gold,30,103.609,120.661,NULL
elms,2024,Portimao,2024-10-19 14:30:00,60,LMGT3,Proton Competition,Porsche 911 GT3 R LMGT3,Porsche,claudio schiavoni,Bronze,48,106.421,127.557,NULL,matteo cressoni,Silver,41,103.692,114.121,NULL
elms,2024,Portimao,2024-10-19 14:30:00,60,LMGT3,Proton Competition,Porsche 911 GT3 R LMGT3,Porsche,julien andlauer,Gold,30,103.609,120.661,NULL,matteo cressoni,Silver,41,103.692,114.121,NULL
elms,2024,Portimao,2024-10-19 14:30:00,63,LMGT3,Iron Lynx,Lamborghini Huracan LMGT3 Evo2,Lamborghini,andrea caldarelli,Platinum,30,103.436,125.756,NULL,axcil jefferies,Silver,25,103.796,113.729,NULL
elms,2024,Portimao,2024-10-19 14:30:00,63,LMGT3,Iron Lynx,Lamborghini Huracan LMGT3 Evo2,Lamborghini,andrea caldarelli,Platinum,30,103.436,125.756,NULL,hiroshi hamaguchi,Bronze,64,104.395,121.947,NULL
elms,2024,Portimao,2024-10-19 14:30:00,63,LMGT3,Iron Lynx,Lamborghini Huracan LMGT3 Evo2,Lamborghini,axcil jefferies,Silver,25,103.796,113.729,NULL,hiroshi hamaguchi,Bronze,64,104.395,121.947,NULL
elms,2024,Portimao,2024-10-19 14:30:00,65,LMP2,Panis Racing,Oreca 07 - Gibson,ORECA,arthur leclerc,Gold,47,93.731,106.633,NULL,charles milesi,Platinum,43,93.433,120.29,NULL
elms,2024,Portimao,2024-10-19 14:30:00,65,LMP2,Panis Racing,Oreca 07 - Gibson,ORECA,arthur leclerc,Gold,47,93.731,106.633,NULL,manuel maldonado,Silver,37,93.726,116.064,NULL
elms,2024,Portimao,2024-10-19 14:30:00,65,LMP2,Panis Racing,Oreca 07 - Gibson,ORECA,charles milesi,Platinum,43,93.433,120.29,NULL,manuel maldonado,Silver,37,93.726,116.064,NULL
elms,2024,Portimao,2024-10-19 14:30:00,66,LMGT3,JMW Motorsport,Ferrari 296 LMGT3,Ferrari,ben tuck,Silver,48,103.061,122.044,NULL,jason hart,Silver,28,104.589,108.978,NULL
elms,2024,Portimao,2024-10-19 14:30:00,66,LMGT3,JMW Motorsport,Ferrari 296 LMGT3,Ferrari,ben tuck,Silver,48,103.061,122.044,NULL,scott noble,Bronze,42,105.679,133.323,NULL
elms,2024,Portimao,2024-10-19 14:30:00,66,LMGT3,JMW Motorsport,Ferrari 296 LMGT3,Ferrari,jason hart,Silver,28,104.589,108.978,NULL,scott noble,Bronze,42,105.679,133.323,NULL
elms,2024,Portimao,2024-10-19 14:30:00,77,LMP2 Pro/Am,Proton Competition,Oreca 07 - Gibson,ORECA,bent viscaal,Gold,40,93.754,120.43,NULL,giorgio roda,Bronze,36,95.296,115.685,NULL
