series_code,year,event,event_date,driver,car,class,team,chassis,manufacturer,license,license_rank,country,laps,drive_time_minutes,best_lap,avg_lap,avg_q1,avg_q12,lap_stddev,q1_laps,q2_laps,q3_laps,q4_laps,q1_pct,stint_count
wec,2025,Le Mans,2025-06-14 16:00:00,tom blomqvist,37,LMP2,CLX - Pure Rxcing,Oreca 07 - Gibson,ORECA,Platinum,0,GBR,120,484.53,217.266,242.264,NULL,NULL,46.959,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,tristan vautier,37,LMP2,CLX - Pure Rxcing,Oreca 07 - Gibson,ORECA,Gold,0,FRA,137,532.2,218.080,233.082,NULL,NULL,30.116,0,0,0,0,NULL,14
wec,2025,Le Mans,2025-06-14 16:00:00,earl bamber,38,HYPERCAR,Cadillac Hertz Team JOTA,Cadillac V-Series.R,Cadillac,Platinum,0,NZL,152,555.71,206.944,219.361,NULL,NULL,29.389,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,jenson button,38,HYPERCAR,Cadillac Hertz Team JOTA,Cadillac V-Series.R,Cadillac,Platinum,0,GBR,96,359.44,208.491,224.651,NULL,NULL,31.612,0,0,0,0,NULL,9
wec,2025,Le Mans,2025-06-14 16:00:00,sebastien bourdais,38,HYPERCAR,Cadillac Hertz Team JOTA,Cadillac V-Series.R,Cadillac,Platinum,0,FRA,138,529.35,206.063,230.154,NULL,NULL,47.146,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,felipe nasr,4,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,Platinum,0,BRA,126,464.66,207.964,221.268,NULL,NULL,30.172,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,nick tandy,4,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,Platinum,0,GBR,128,478.38,207.852,224.24,NULL,NULL,32.711,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,pascal wehrlein,4,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,Platinum,0,GER,132,502.44,207.077,228.383,NULL,NULL,47.705,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,jakub smiechowski,43,LMP2,Inter Europol Competition,Oreca 07 - Gibson,ORECA,Silver,0,POL,102,409.88,219.268,241.105,NULL,NULL,56.069,0,0,0,0,NULL,6
wec,2025,Le Mans,2025-06-14 16:00:00,nicholas yelloly,43,LMP2,Inter Europol Competition,Oreca 07 - Gibson,ORECA,Platinum,0,GBR,137,533.29,216.448,233.556,NULL,NULL,34.178,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,tom dillmann,43,LMP2,Inter Europol Competition,Oreca 07 - Gibson,ORECA,Gold,0,FRA,128,500.98,216.521,234.837,NULL,NULL,38.713,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,alexander quinn,45,LMP2,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,Gold,0,GBR,143,557.61,216.518,233.964,NULL,NULL,34.408,0,0,0,0,NULL,14
wec,2025,Le Mans,2025-06-14 16:00:00,george kurtz,45,LMP2,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,Bronze,0,USA,96,386.01,224.643,241.257,NULL,NULL,27.419,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,nicky catsburg,45,LMP2,Algarve Pro Racing,Oreca 07 - Gibson,ORECA,Platinum,0,NLD,123,500.48,217.096,244.137,NULL,NULL,61.635,0,0,0,0,NULL,13
wec,2025,Le Mans,2025-06-14 16:00:00,ahmad al harthy,46,LMGT3,Team WRT,BMW M4 LMGT3,BMW,Bronze,0,OMA,66,278.14,239.841,252.854,NULL,NULL,26.606,0,0,0,0,NULL,5
wec,2025,Le Mans,2025-06-14 16:00:00,kelvin van der linde,46,LMGT3,Team WRT,BMW M4 LMGT3,BMW,Platinum,0,RSA,60,259.31,237.544,259.313,NULL,NULL,70.228,0,0,0,0,NULL,6
wec,2025,Le Mans,2025-06-14 16:00:00,valentino rossi,46,LMGT3,Team WRT,BMW M4 LMGT3,BMW,Silver,0,ITA,30,125.02,238.714,250.032,NULL,NULL,25.152,0,0,0,0,NULL,3
wec,2025,Le Mans,2025-06-14 16:00:00,esteban masson,48,LMP2,VDS Panis Racing,Oreca 07 - Gibson,ORECA,Gold,0,FRA,158,613.78,216.610,233.081,NULL,NULL,30.567,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,franck perera,48,LMP2,VDS Panis Racing,Oreca 07 - Gibson,ORECA,Platinum,0,FRA,86,334.75,217.775,233.545,NULL,NULL,32.968,0,0,0,0,NULL,8
wec,2025,Le Mans,2025-06-14 16:00:00,oliver gray,48,LMP2,VDS Panis Racing,Oreca 07 - Gibson,ORECA,Silver,0,GBR,123,497.55,217.373,242.709,NULL,NULL,54.971,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,julien andlauer,5,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,Gold,0,FRA,135,495.41,207.874,220.184,NULL,NULL,28.76,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,mathieu jaminet,5,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,Platinum,0,FRA,132,506.4,206.881,230.181,NULL,NULL,53.033,0,0,0,0,NULL,13
wec,2025,Le Mans,2025-06-14 16:00:00,michael christensen,5,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,Platinum,0,DNK,119,441.95,207.819,222.833,NULL,NULL,34.858,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,antonio fuoco,50,HYPERCAR,Ferrari AF Corse,Ferrari 499P,Ferrari,Platinum,0,ITA,144,538.89,206.716,224.538,NULL,NULL,34.121,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,miguel molina,50,HYPERCAR,Ferrari AF Corse,Ferrari 499P,Ferrari,Platinum,0,ESP,99,377.2,206.915,228.604,NULL,NULL,55.431,0,0,0,0,NULL,9
wec,2025,Le Mans,2025-06-14 16:00:00,nicklas nielsen,50,HYPERCAR,Ferrari AF Corse,Ferrari 499P,Ferrari,Platinum,0,DNK,144,527.3,206.714,219.706,NULL,NULL,30.324,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,alessandro pier guidi,51,HYPERCAR,Ferrari AF Corse,Ferrari 499P,Ferrari,Platinum,0,ITA,101,385.46,207.485,228.985,NULL,NULL,56.135,0,0,0,0,NULL,9
wec,2025,Le Mans,2025-06-14 16:00:00,antonio giovinazzi,51,HYPERCAR,Ferrari AF Corse,Ferrari 499P,Ferrari,Platinum,0,ITA,140,525.35,206.778,225.148,NULL,NULL,36.379,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,james calado,51,HYPERCAR,Ferrari AF Corse,Ferrari 499P,Ferrari,Platinum,0,GBR,146,532.56,207.248,218.86,NULL,NULL,25.138,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,davide rigon,54,LMGT3,Vista AF Corse,Ferrari 296 LMGT3,Ferrari,Platinum,0,ITA,67,303.97,237.050,272.211,NULL,NULL,193.371,0,0,0,0,NULL,7
wec,2025,Le Mans,2025-06-14 16:00:00,francesco castellacci,54,LMGT3,Vista AF Corse,Ferrari 296 LMGT3,Ferrari,Silver,0,ITA,70,308.91,238.603,264.78,NULL,NULL,59.727,0,0,0,0,NULL,6
wec,2025,Le Mans,2025-06-14 16:00:00,thomas flohr,54,LMGT3,Vista AF Corse,Ferrari 296 LMGT3,Ferrari,Bronze,0,SUI,55,232.07,240.832,253.162,NULL,NULL,23.578,0,0,0,0,NULL,4
wec,2025,Le Mans,2025-06-14 16:00:00,casper stevenson,57,LMGT3,Kessel Racing,Ferrari 296 LMGT3,Ferrari,Silver,0,GBR,114,487.33,237.013,256.49,NULL,NULL,39.49,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,daniel serra,57,LMGT3,Kessel Racing,Ferrari 296 LMGT3,Ferrari,Platinum,0,BRA,135,563.07,236.082,250.253,NULL,NULL,34.918,0,0,0,0,NULL,13
wec,2025,Le Mans,2025-06-14 16:00:00,takeshi kimura,57,LMGT3,Kessel Racing,Ferrari 296 LMGT3,Ferrari,Bronze,0,JPN,90,394.66,242.796,263.108,NULL,NULL,48.537,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,"grégoire saucy",59,LMGT3,United Autosports,McLaren 720S LMGT3 Evo,McLaren,Gold,0,CHE,117,528.04,237.452,270.788,NULL,NULL,137.324,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,james cottingham,59,LMGT3,United Autosports,McLaren 720S LMGT3 Evo,McLaren,Bronze,0,GBR,88,373.9,239.485,254.935,NULL,NULL,36.194,0,0,0,0,NULL,7
wec,2025,Le Mans,2025-06-14 16:00:00,"sébastien baud",59,LMGT3,United Autosports,McLaren 720S LMGT3 Evo,McLaren,Silver,0,FRA,109,470.76,238.642,259.136,NULL,NULL,46.901,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,kevin estre,6,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,Platinum,0,FRA,165,601.78,207.210,218.828,NULL,NULL,25.925,0,0,0,0,NULL,13
wec,2025,Le Mans,2025-06-14 16:00:00,laurens vanthoor,6,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,Platinum,0,BEL,109,422.74,207.757,232.702,NULL,NULL,60.084,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,matt campbell,6,HYPERCAR,Porsche Penske Motorsport,Porsche 963,Porsche,Platinum,0,AUS,113,418.61,207.158,222.268,NULL,NULL,36.81,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,andrew gilbert,60,LMGT3,Iron Lynx,Mercedes-AMG LMGT3,Mercedes-AMG,Bronze,0,GBR,30,126.87,243.172,253.739,NULL,NULL,24.405,0,0,0,0,NULL,2
wec,2025,Le Mans,2025-06-14 16:00:00,fran rueda,60,LMGT3,Iron Lynx,Mercedes-AMG LMGT3,Mercedes-AMG,Silver,0,ESP,16,144.77,240.251,542.876,NULL,NULL,1035.575,0,0,0,0,NULL,3
wec,2025,Le Mans,2025-06-14 16:00:00,lorcan hanafin,60,LMGT3,Iron Lynx,Mercedes-AMG LMGT3,Mercedes-AMG,Silver,0,GBR,11,93.41,238.906,509.499,NULL,NULL,879.267,0,0,0,0,NULL,4
wec,2025,Le Mans,2025-06-14 16:00:00,lin hodenius,61,LMGT3,Iron Lynx,Mercedes-AMG LMGT3,Mercedes-AMG,Silver,0,NLD,120,525.16,237.446,262.58,NULL,NULL,48.117,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,martin berry,61,LMGT3,Iron Lynx,Mercedes-AMG LMGT3,Mercedes-AMG,Bronze,0,AUS,91,389.26,240.989,256.653,NULL,NULL,30.792,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,maxime martin,61,LMGT3,Iron Lynx,Mercedes-AMG LMGT3,Mercedes-AMG,Platinum,0,BEL,126,532.36,236.671,253.503,NULL,NULL,44.813,0,0,0,0,NULL,13
wec,2025,Le Mans,2025-06-14 16:00:00,brenton grove,63,LMGT3,Iron Lynx,Mercedes-AMG LMGT3,Mercedes-AMG,Silver,0,AUS,110,471.47,238.430,257.165,NULL,NULL,37.848,0,0,0,0,NULL,13
wec,2025,Le Mans,2025-06-14 16:00:00,luca stolz,63,LMGT3,Iron Lynx,Mercedes-AMG LMGT3,Mercedes-AMG,Platinum,0,DEU,138,592.23,237.354,257.491,NULL,NULL,54.218,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,stephen grove,63,LMGT3,Iron Lynx,Mercedes-AMG LMGT3,Mercedes-AMG,Bronze,0,AUS,86,379.51,246.871,264.773,NULL,NULL,36.065,0,0,0,0,NULL,8
wec,2025,Le Mans,2025-06-14 16:00:00,kamui kobayashi,7,HYPERCAR,Toyota Gazoo Racing,Toyota GR010 - Hybrid,Toyota,Platinum,0,JPN,156,580.91,207.086,223.427,NULL,NULL,33.798,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,mike conway,7,HYPERCAR,Toyota Gazoo Racing,Toyota GR010 - Hybrid,Toyota,Platinum,0,GBR,107,394.33,208.785,221.12,NULL,NULL,28.715,0,0,0,0,NULL,7
wec,2025,Le Mans,2025-06-14 16:00:00,nick de vries,7,HYPERCAR,Toyota Gazoo Racing,Toyota GR010 - Hybrid,Toyota,Platinum,0,NED,123,467.91,207.370,228.249,NULL,NULL,45.826,0,0,0,0,NULL,9
wec,2025,Le Mans,2025-06-14 16:00:00,ben tuck,77,LMGT3,Proton Competition,Ford Mustang LMGT3,Ford,Silver,0,GBR,116,503.58,238.382,260.475,NULL,NULL,50.12,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,benjamin barker,77,LMGT3,Proton Competition,Ford Mustang LMGT3,Ford,Gold,0,GBR,123,517.28,237.015,252.334,NULL,NULL,37.997,0,0,0,0,NULL,13
wec,2025,Le Mans,2025-06-14 16:00:00,bernardo sousa,77,LMGT3,Proton Competition,Ford Mustang LMGT3,Ford,Bronze,0,POR,99,422.65,240.753,256.149,NULL,NULL,34.439,0,0,0,0,NULL,9
wec,2025,Le Mans,2025-06-14 16:00:00,arnold robin,78,LMGT3,Akkodis ASP Team,Lexus RC F LMGT3,Lexus,Bronze,0,FRA,95,405.71,239.038,256.238,NULL,NULL,36.695,0,0,0,0,NULL,7
wec,2025,Le Mans,2025-06-14 16:00:00,finn gehrsitz,78,LMGT3,Akkodis ASP Team,Lexus RC F LMGT3,Lexus,Silver,0,GER,77,337.31,238.468,262.836,NULL,NULL,53.978,0,0,0,0,NULL,9
wec,2025,Le Mans,2025-06-14 16:00:00,jack hawksworth,78,LMGT3,Akkodis ASP Team,Lexus RC F LMGT3,Lexus,Gold,0,GBR,96,399.67,235.773,249.793,NULL,NULL,31.963,0,0,0,0,NULL,8
wec,2025,Le Mans,2025-06-14 16:00:00,brendon hartley,8,HYPERCAR,Toyota Gazoo Racing,Toyota GR010 - Hybrid,Toyota,Platinum,0,NZL,123,459.7,208.000,224.244,NULL,NULL,33.184,0,0,0,0,NULL,8
wec,2025,Le Mans,2025-06-14 16:00:00,ryo hirakawa,8,HYPERCAR,Toyota Gazoo Racing,Toyota GR010 - Hybrid,Toyota,Platinum,0,JPN,110,447.65,207.811,244.174,NULL,NULL,119.433,0,0,0,0,NULL,9
wec,2025,Le Mans,2025-06-14 16:00:00,"sébastien buemi",8,HYPERCAR,Toyota Gazoo Racing,Toyota GR010 - Hybrid,Toyota,Platinum,0,SUI,147,538.12,208.569,219.639,NULL,NULL,28.937,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,charlie eastwood,81,LMGT3,TF Sport,Corvette Z06 LMGT3.R,Chevrolet,Gold,0,IRL,158,659.39,236.101,250.401,NULL,NULL,33.455,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,rui andrade,81,LMGT3,TF Sport,Corvette Z06 LMGT3.R,Chevrolet,Silver,0,ANG,93,400.51,237.118,258.396,NULL,NULL,46.662,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,tom van rompuy,81,LMGT3,TF Sport,Corvette Z06 LMGT3.R,Chevrolet,Bronze,0,BEL,90,384.67,239.223,256.449,NULL,NULL,36.812,0,0,0,0,NULL,8
wec,2025,Le Mans,2025-06-14 16:00:00,philip hanson,83,HYPERCAR,AF Corse,Ferrari 499P,Ferrari,Gold,0,GBR,112,409.37,207.787,219.305,NULL,NULL,29.586,0,0,0,0,NULL,7
wec,2025,Le Mans,2025-06-14 16:00:00,robert kubica,83,HYPERCAR,AF Corse,Ferrari 499P,Ferrari,Platinum,0,POL,166,618.12,206.562,223.418,NULL,NULL,33.812,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,yifei ye,83,HYPERCAR,AF Corse,Ferrari 499P,Ferrari,Gold,0,CHN,109,415.4,207.625,228.659,NULL,NULL,58.412,0,0,0,0,NULL,9
wec,2025,Le Mans,2025-06-14 16:00:00,celia martin,85,LMGT3,Iron Dames,Porsche 911 GT3 R LMGT3,Porsche,Bronze,0,FRA,110,464.39,239.620,253.306,NULL,NULL,31.646,0,0,0,0,NULL,8
wec,2025,Le Mans,2025-06-14 16:00:00,rahel frey,85,LMGT3,Iron Dames,Porsche 911 GT3 R LMGT3,Porsche,Silver,0,SUI,105,462.06,237.047,264.036,NULL,NULL,106.744,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,sarah bovy,85,LMGT3,Iron Dames,Porsche 911 GT3 R LMGT3,Porsche,Silver,0,BEL,119,517.49,237.588,260.921,NULL,NULL,42.897,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,clemens schmid,87,LMGT3,Akkodis ASP Team,Lexus RC F LMGT3,Lexus,Silver,0,AUT,130,543.1,236.717,250.663,NULL,NULL,30.654,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,jose maria lopez,87,LMGT3,Akkodis ASP Team,Lexus RC F LMGT3,Lexus,Platinum,0,ARG,124,526.31,235.887,254.666,NULL,NULL,42.813,0,0,0,0,NULL,13
wec,2025,Le Mans,2025-06-14 16:00:00,petru umbrarescu,87,LMGT3,Akkodis ASP Team,Lexus RC F LMGT3,Lexus,Bronze,0,ROU,86,373.55,239.513,260.617,NULL,NULL,45.961,0,0,0,0,NULL,7
wec,2025,Le Mans,2025-06-14 16:00:00,dennis olsen,88,LMGT3,Proton Competition,Ford Mustang LMGT3,Ford,Platinum,0,NOR,22,89.82,237.553,244.976,NULL,NULL,15.794,0,0,0,0,NULL,1
wec,2025,Le Mans,2025-06-14 16:00:00,giammarco levorato,88,LMGT3,Proton Competition,Ford Mustang LMGT3,Ford,Silver,0,ITA,2,9.49,240.868,284.826,NULL,NULL,62.165,0,0,0,0,NULL,3
wec,2025,Le Mans,2025-06-14 16:00:00,stefano gattuso,88,LMGT3,Proton Competition,Ford Mustang LMGT3,Ford,Bronze,0,ITA,22,92.29,242.292,251.691,NULL,NULL,23.089,0,0,0,0,NULL,2
wec,2025,Le Mans,2025-06-14 16:00:00,jonas ried,9,LMP2,Iron Lynx - Proton,Oreca 07 - Gibson,ORECA,Silver,0,GER,97,377.91,219.285,233.762,NULL,NULL,32.061,0,0,0,0,NULL,7
wec,2025,Le Mans,2025-06-14 16:00:00,maceo capietto,9,LMP2,Iron Lynx - Proton,Oreca 07 - Gibson,ORECA,Silver,0,FRA,147,576.57,217.156,235.334,NULL,NULL,33.06,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,reshad de gerus,9,LMP2,Iron Lynx - Proton,Oreca 07 - Gibson,ORECA,Gold,0,FRA,121,488.58,218.399,242.269,NULL,NULL,50.18,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,antares au,90,LMGT3,Manthey,Porsche 911 GT3 R LMGT3,Porsche,Bronze,0,HKG,90,390.92,241.874,260.61,NULL,NULL,51.026,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,klaus bachler,90,LMGT3,Manthey,Porsche 911 GT3 R LMGT3,Porsche,Platinum,0,AUT,122,510.55,237.127,251.09,NULL,NULL,30.493,0,0,0,0,NULL,9
wec,2025,Le Mans,2025-06-14 16:00:00,loek hartog,90,LMGT3,Manthey,Porsche 911 GT3 R LMGT3,Porsche,Silver,0,NED,128,543.82,236.115,254.916,NULL,NULL,37.701,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,riccardo pera,92,LMGT3,Manthey 1ST Phorm,Porsche 911 GT3 R LMGT3,Porsche,Silver,0,ITA,113,490.2,235.937,260.285,NULL,NULL,52.871,0,0,0,0,NULL,13
wec,2025,Le Mans,2025-06-14 16:00:00,richard lietz,92,LMGT3,Manthey 1ST Phorm,Porsche 911 GT3 R LMGT3,Porsche,Platinum,0,AUT,137,574.37,236.011,251.548,NULL,NULL,30.302,0,0,0,0,NULL,14
wec,2025,Le Mans,2025-06-14 16:00:00,ryan hardwick,92,LMGT3,Manthey 1ST Phorm,Porsche 911 GT3 R LMGT3,Porsche,Bronze,0,USA,91,378.81,238.638,249.766,NULL,NULL,24.654,0,0,0,0,NULL,7
wec,2025,Le Mans,2025-06-14 16:00:00,jean-eric vergne,93,HYPERCAR,Peugeot TotalEnergies,Peugeot 9X8,Peugeot,Platinum,0,FRA,115,436.55,208.944,227.766,NULL,NULL,72.737,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,mikkel jensen,93,HYPERCAR,Peugeot TotalEnergies,Peugeot 9X8,Peugeot,Platinum,0,DNK,133,519.17,208.909,234.213,NULL,NULL,51.717,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,paul di resta,93,HYPERCAR,Peugeot TotalEnergies,Peugeot 9X8,Peugeot,Platinum,0,GBR,131,487.55,209.322,223.306,NULL,NULL,28.308,0,0,0,0,NULL,13
wec,2025,Le Mans,2025-06-14 16:00:00,loic duval,94,HYPERCAR,Peugeot TotalEnergies,Peugeot 9X8,Peugeot,Platinum,0,FRA,141,534.71,209.351,227.536,NULL,NULL,48.602,0,0,0,0,NULL,13
wec,2025,Le Mans,2025-06-14 16:00:00,malthe jakobsen,94,HYPERCAR,Peugeot TotalEnergies,Peugeot 9X8,Peugeot,Gold,0,DNK,137,504.81,209.141,221.086,NULL,NULL,30.785,0,0,0,0,NULL,11
wec,2025,Le Mans,2025-06-14 16:00:00,stoffel vandoorne,94,HYPERCAR,Peugeot TotalEnergies,Peugeot 9X8,Peugeot,Platinum,0,BEL,106,404.79,209.467,229.128,NULL,NULL,38.164,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,darren leung,95,LMGT3,United Autosports,McLaren 720S LMGT3 Evo,McLaren,Bronze,0,GBR,49,203.77,239.852,249.513,NULL,NULL,20.365,0,0,0,0,NULL,4
wec,2025,Le Mans,2025-06-14 16:00:00,marino sato,95,LMGT3,United Autosports,McLaren 720S LMGT3 Evo,McLaren,Gold,0,JPN,21,90.87,238.238,259.628,NULL,NULL,41.344,0,0,0,0,NULL,2
wec,2025,Le Mans,2025-06-14 16:00:00,sean gelael,95,LMGT3,United Autosports,McLaren 720S LMGT3 Evo,McLaren,Silver,0,INA,10,41.34,238.423,248.017,NULL,NULL,25.755,0,0,0,0,NULL,3
wec,2025,Le Mans,2025-06-14 16:00:00,neel jani,99,HYPERCAR,Proton Competition,Porsche 963,Porsche,Platinum,0,SUI,150,556.38,207.904,222.55,NULL,NULL,28.305,0,0,0,0,NULL,10
wec,2025,Le Mans,2025-06-14 16:00:00,nicolas pino,99,HYPERCAR,Proton Competition,Porsche 963,Porsche,Silver,0,CHI,111,432.34,207.490,233.698,NULL,NULL,50.551,0,0,0,0,NULL,12
wec,2025,Le Mans,2025-06-14 16:00:00,nicolas varrone,99,HYPERCAR,Proton Competition,Porsche 963,Porsche,Gold,0,ARG,122,456.36,207.480,224.437,NULL,NULL,37.134,0,0,0,0,NULL,11
wec,2025,Interlagos,2025-07-13 11:30:00,harry tincknell,007,HYPERCAR,Aston Martin Thor Team,Aston Martin Valkyrie,Aston Martin,Platinum,0,GBR,121,185.47,85.913,91.969,NULL,NULL,16.553,0,0,0,0,NULL,4
wec,2025,Interlagos,2025-07-13 11:30:00,tom gamble,007,HYPERCAR,Aston Martin Thor Team,Aston Martin Valkyrie,Aston Martin,Gold,0,GBR,117,175.53,86.572,90.016,NULL,NULL,12.482,0,0,0,0,NULL,3
wec,2025,Interlagos,2025-07-13 11:30:00,alex riberas,009,HYPERCAR,Aston Martin Thor Team,Aston Martin Valkyrie,Aston Martin,Gold,0,ESP,85,130.11,85.614,91.845,NULL,NULL,15.61,0,0,0,0,NULL,2
wec,2025,Interlagos,2025-07-13 11:30:00,marco sorensen,009,HYPERCAR,Aston Martin Thor Team,Aston Martin Valkyrie,Aston Martin,Platinum,0,DNK,154,230.96,86.242,89.986,NULL,NULL,11.795,0,0,0,0,NULL,3
wec,2025,Interlagos,2025-07-13 11:30:00,anthony mcintosh,10,LMGT3,Racing Spirit of Leman,Aston Martin Vantage AMR LMGT3,Aston Martin,Bronze,0,USA,64,106.57,96.435,99.912,NULL,NULL,9.493,0,0,0,0,NULL,1
wec,2025,Interlagos,2025-07-13 11:30:00,eduardo barrichello,10,LMGT3,Racing Spirit of Leman,Aston Martin Vantage AMR LMGT3,Aston Martin,Silver,0,BRA,94,158.12,94.463,100.926,NULL,NULL,16.494,0,0,0,0,NULL,4
wec,2025,Interlagos,2025-07-13 11:30:00,valentin hasse clot,10,LMGT3,Racing Spirit of Leman,Aston Martin Vantage AMR LMGT3,Aston Martin,Gold,0,FRA,58,96.93,95.033,100.271,NULL,NULL,14.569,0,0,0,0,NULL,3
wec,2025,Interlagos,2025-07-13 11:30:00,alex lynn,12,HYPERCAR,Cadillac Hertz Team JOTA,Cadillac V-Series.R,Cadillac,Platinum,0,GBR,86,129.46,85.242,90.319,NULL,NULL,15.953,0,0,0,0,NULL,2
wec,2025,Interlagos,2025-07-13 11:30:00,norman nato,12,HYPERCAR,Cadillac Hertz Team JOTA,Cadillac V-Series.R,Cadillac,Gold,0,FRA,79,118.37,85.081,89.904,NULL,NULL,14.694,0,0,0,0,NULL,3
wec,2025,Interlagos,2025-07-13 11:30:00,william stevens,12,HYPERCAR,Cadillac Hertz Team JOTA,Cadillac V-Series.R,Cadillac,Platinum,0,GBR,77,112.5,84.498,87.661,NULL,NULL,8.906,0,0,0,0,NULL,1
wec,2025,Interlagos,2025-07-13 11:30:00,dries vanthoor,15,HYPERCAR,BMW M Team WRT,BMW M Hybrid V8,BMW,Platinum,0,BEL,43,64.62,86.272,90.169,NULL,NULL,14.074,0,0,0,0,NULL,3
wec,2025,Interlagos,2025-07-13 11:30:00,kevin magnussen,15,HYPERCAR,BMW M Team WRT,BMW M Hybrid V8,BMW,Platinum,0,DNK,92,166.05,86.087,108.295,NULL,NULL,169.41,0,0,0,0,NULL,1
wec,2025,Interlagos,2025-07-13 11:30:00,raffaele marciello,15,HYPERCAR,BMW M Team WRT,BMW M Hybrid V8,BMW,Platinum,0,ITA,87,130.72,86.251,90.149,NULL,NULL,14.318,0,0,0,0,NULL,2
wec,2025,Interlagos,2025-07-13 11:30:00,marco wittmann,20,HYPERCAR,BMW M Team WRT,BMW M Hybrid V8,BMW,Platinum,0,DEU,86,130.86,86.080,91.294,NULL,NULL,15.941,0,0,0,0,NULL,2
wec,2025,Interlagos,2025-07-13 11:30:00,rene rast,20,HYPERCAR,BMW M Team WRT,BMW M Hybrid V8,BMW,Platinum,0,GER,84,123.84,85.865,88.458,NULL,NULL,6.93,0,0,0,0,NULL,1
wec,2025,Interlagos,2025-07-13 11:30:00,sheldon van der linde,20,HYPERCAR,BMW M Team WRT,BMW M Hybrid V8,BMW,Platinum,0,ZAF,71,107.0,85.726,90.426,NULL,NULL,15.192,0,0,0,0,NULL,3
wec,2025,Interlagos,2025-07-13 11:30:00,alessio rovera,21,LMGT3,Vista AF Corse,Ferrari 296 LMGT3,Ferrari,Platinum,0,ITA,87,145.61,95.560,100.424,NULL,NULL,14.174,0,0,0,0,NULL,3
