POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
16,45,5,1:49.484,+1.395,+0.019,197.9,69,Algarve Pro Racing,LMP2,P/A,,Oreca 07 - Gibson,G,59182,92,3,5626,256,184,,,APR,,Steven,THOMAS,B,,USA,,10223,66,,,,James,ALLEN,G,,AUS,,8384,16,,,,René,BINDER,S,,AUT,,9190,17,,,,,,,,,,,,,,,,,,,,,,
17,34,13,1:49.511,+1.422,+0.027,197.9,70,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,59159,402,3,5626,256,181,,,Inter Europol,,Jakub,SMIECHOWSKI,S,,POL,,1670,181,,,,Alex,BRUNDLE,G,,GBR,,143,188,,,,Esteban,GUTIERREZ,P,,MEX,,10334,151,,,,,,,,,,,,,,,,,,,,,,
18,35,40,1:49.677,+1.588,+0.166,197.6,50,Ultimate,LMP2,P/A,,Oreca 07 - Gibson,G,59160,390,3,5626,256,70,,,Ultimate,,Jean-Baptiste,LAHAYE,S,,FRA,,1628,70,,,,Matthieu,LAHAYE,S,,FRA,,37,70,,,,François,HERIAU,B,,FRA,,1630,70,,,,,,,,,,,,,,,,,,,,,,
19,44,7,1:50.097,+2.008,+0.420,196.8,69,ARC Bratislava,LMP2,P/A,,Oreca 07 - Gibson,G,59164,562,3,5626,256,213,,,ARC Bratislava,,Miroslav,KONOPKA,B,,SVK,,4265,213,,,,Mathias,BECHE,G,,CHE,,151,219,,,,Tijmen,VAN DER HELM,S,,NLD,,10228,178,,,,,,,,,,,,,,,,,,,,,,
20,92,10,1:55.315,+7.226,+5.218,187.9,37,Porsche GT Team,LMGTE Pro,,,Porsche 911 RSR - 19,M,59178,5556,2,5965,4368,5,,,Porsche GT Team,,Michael,CHRISTENSEN,P,,DNK,,532,57,,,,Kevin,ESTRE,P,,FRA,,1292,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,64,11,1:56.409,+8.320,+1.094,186.1,76,Corvette Racing,LMGTE Pro,,,Chevrolet Corvette C8.R,M,59171,36,2,5984,4,66,,,Corvette Racing,,Tommy,MILNER,P,,USA,,173,66,,,,Nick,TANDY,P,,GBR,,1206,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,91,14,1:56.697,+8.608,+0.288,185.7,64,Porsche GT Team,LMGTE Pro,,,Porsche 911 RSR - 19,M,59177,5556,2,5965,4368,5,,,Porsche GT Team,,Gianmaria,BRUNI,P,,ITA,,59,119,,,,Richard,LIETZ,P,,AUT,,66,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,51,17,1:56.871,+8.782,+0.174,185.4,51,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,59166,16,2,5910,3,119,,,AF Corse,,Alessandro,PIER GUIDI,P,,ITA,,340,119,,,,James,CALADO,P,,GBR,,300,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,52,10,1:57.197,+9.108,+0.326,184.9,49,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,59167,16,2,5910,3,119,,,AF Corse,,Miguel,MOLINA,P,,ESP,,8526,64,,,,Antonio,FUOCO,P,,ITA,,10091,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,77,11,1:57.573,+9.484,+0.376,184.3,58,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,59173,52,4,5965,4368,5,,,Dempsey-Proton,,Christian,RIED,B,,DEU,,90,5,,,,Sebastian,PRIAULX,S,,GBR,,10539,188,,,,Harry,TINCKNELL,P,,GBR,,303,188,,,,Memo,GIDLEY,B,,USA,,7512,66,,,,,,,,,,,,,,,,
26,46,19,1:57.573,+9.484,+0.000,184.3,52,Team Project 1,LMGTE Am,,,Porsche 911 RSR - 19,M,59165,5786,4,5965,4368,5,,,Team Project 1,,Matteo,CAIROLI,G,,ITA,,8252,119,,,,Mikkel,PEDERSEN,S,,DNK,,10545,57,,,,Nicolas,LEUTWILER,B,,CHE,,312,219,,,,,,,,,,,,,,,,,,,,,,
27,88,48,1:57.615,+9.526,+0.042,184.2,67,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,59176,52,4,5965,4368,5,,,Dempsey-Proton,,Fred,POORDAD,B,,USA,,10335,66,,,,Patrick,LINDSEY,S,,USA,,8898,66,,,,Julien,ANDLAUER,G,,FRA,,9192,70,,,,Jan,HEYLEN,,,BEL,,10540,23,,,,,,,,,,,,,,,,
28,56,7,1:57.798,+9.709,+0.183,183.9,48,Team Project 1,LMGTE Am,,,Porsche 911 RSR - 19,M,59169,5786,4,5965,4368,5,,,Team Project 1,,Brendan,IRIBE,B,,USA,,9833,66,,,,Olliver,MILLROY,S,,GBR,,1213,188,,,,Ben,BARNICOAT,P,,GBR,,9429,188,,,,,,,,,,,,,,,,,,,,,,
29,60,9,1:58.148,+10.059,+0.350,183.4,43,Iron Lynx,LMGTE Am,,,Ferrari 488 GTE Evo,M,59170,5979,4,5910,3,119,,,Iron Lynx,,Claudio,SCHIAVONI,B,,ITA,,8812,119,,,,Matteo,CRESSONI,S,,ITA,,338,119,,,,Giancarlo,FISICHELLA,P,,ITA,,58,119,,,,,,,,,,,,,,,,,,,,,,
30,98,24,1:58.149,+10.060,+0.001,183.4,69,Northwest AMR,LMGTE Am,,,Aston Martin Vantage AMR,M,59179,6159,4,5896,260,40,,,Northwest AMR,,Paul,DALLA LANA,B,,CAN,,216,40,,,,David,PITTARD,S,,GBR,,10306,188,,,,Nicki,THIIM,P,,DNK,,267,57,,,,Henrique,CHAVES,S,,PRT,,9157,184,,,,,,,,,,,,,,,,
31,85,34,1:58.185,+10.096,+0.036,183.3,54,Iron Dames,LMGTE Am,,,Ferrari 488 GTE Evo,M,59175,6158,4,5910,3,119,,,Iron Dames,,Rahel,FREY,G,,CHE,,1143,219,,,,Michelle,GATTING,S,,DNK,,9343,57,,,,Sarah,BOVY,B,,BEL,,1191,23,,,,,,,,,,,,,,,,,,,,,,
32,71,35,1:58.218,+10.129,+0.033,183.3,36,Spirit of Race,LMGTE Am,,,Ferrari 488 GTE Evo,M,59172,5546,4,5910,3,219,,,Spirit of Race,,Franck,DEZOTEUX,B,,FRA,,10141,70,,,,Pierre,RAGUES,S,,FRA,,101,70,,,,Gabriel,AUBRY,G,,FRA,,9173,70,,,,,,,,,,,,,,,,,,,,,,
33,33,25,1:58.358,+10.269,+0.140,183.1,63,TF Sport,LMGTE Am,,,Aston Martin Vantage AMR,M,59158,364,4,5896,260,188,,,TF Sport,,Ben,KEATING,B,,USA,,1312,66,,,,Florian,LATORRE,S,,FRA,,10279,70,,,,Marco,SØRENSEN,P,,DNK,,7812,57,,,,,,,,,,,,,,,,,,,,,,
34,54,26,1:58.508,+10.419,+0.150,182.8,71,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,59168,16,4,5910,3,119,,,AF Corse,,Thomas,FLOHR,B,,CHE,,454,219,,,,Francesco,CASTELLACCI,S,,ITA,,456,119,,,,Nicholas,CASSIDY,G,,NZL,,9714,168,,,,,,,,,,,,,,,,,,,,,,
35,777,38,1:58.793,+10.704,+0.285,182.4,57,D'Station Racing,LMGTE Am,,,Aston Martin Vantage AMR,M,59181,6071,4,5896,260,121,,,DStation Racing,,Satoshi,HOSHINO,B,,JPN,,1310,121,,,,Tomonobu,FUJII,G,,JPN,,1308,121,,,,Charles,FAGG,S,,GBR,,10538,188,,,,,,,,,,,,,,,,,,,,,,
36,21,17,1:58.831,+10.742,+0.038,182.3,69,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,59153,16,4,5910,3,119,,,AF Corse,,Simon,MANN,S,,USA,,10161,66,,,,Christoph,ULRICH,B,,CHE,,8806,219,,,,Toni,VILANDER,P,,FIN,,60,69,,,,,,,,,,,,,,,,,,,,,,
