POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,8,Classified,110,2:42:01.543,3 Laps,+19.909,59,1:17.909,181.4,Tower Motorsports,LMP2,,,ORECA LMP2 07,M,2164,460,28,85,7637,3,,15678,,,Dan,Goldburg,Bronze,,USA,,1915,1,Bronze,,,Louis,Deletraz,Gold,,CHE,,2975,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,04,Classified,110,2:42:03.429,3 Laps,+1.886,70,1:17.373,182.6,Crowdstrike Racing by APR,LMP2,,,ORECA LMP2 07,M,2160,459,28,85,7637,3,,15683,,,George,Kurtz,Bronze,,USA,,1612,1,Bronze,,,Ben,Hanley,Gold,,GBR,,1275,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,52,Classified,109,2:41:48.501,4 Laps,1 Lap,45,1:18.116,180.9,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,776,16,28,85,7637,3,,15681,,,Ben,Keating,Bronze,,USA,,378,1,Bronze,,,Paul-Loup,Chatin,Gold,,FRA,,2401,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,35,Classified,108,2:41:25.480,5 Laps,1 Lap,66,1:17.726,181.8,TDS Racing,LMP2,,,ORECA LMP2 07,M,2167,335,28,85,7637,3,,15680,,,Rodrigo,Sales,Bronze,,USA,,1501,1,Bronze,,,Giedo,van der Garde,Platinum,,NLD,,3001,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,17,Classified,107,2:41:23.262,6 Laps,1 Lap,44,1:21.420,173.6,AWA,LMP3,,,Duqueine D08,M,2108,217,36,105,7665,3,,15686,,,Anthony,Mantella,Bronze,,CAN,,2682,2,Bronze,,,Wayne,Boyd,Gold,,GBR,,3002,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,74,Classified,107,2:41:36.017,6 Laps,+12.755,43,1:21.939,172.5,Riley,LMP3,,,Ligier JS P320,M,2200,149,36,96,7650,3,,15689,,,Gar,Robinson,,,USA,,861,1,,,,Josh,Burdon,Silver,,AUS,,2613,3,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,30,Classified,107,2:41:45.029,6 Laps,+9.012,45,1:21.637,173.1,Jr III Racing,LMP3,,,Ligier JS P320,M,2356,283,36,96,7650,3,,15685,,,Nolan,Siegel,Silver,,USA,,2794,3,Silver,,,Garett,Grist,Gold,,CAN,,1388,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,29,Classified,107,2:42:00.375,6 Laps,+15.346,40,1:21.871,172.6,Jr III Racing,LMP3,,,Ligier JS P320,M,2476,283,36,96,7650,3,,15690,,,Bijoy,Garg,Silver,,USA,,3050,5,Silver,,,Guilherme,de Oliveira,Silver,,PRT,,3027,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,13,Classified,107,2:42:00.690,6 Laps,+0.315,45,1:21.932,172.5,AWA,LMP3,,,Duqueine D08,M,1675,217,36,105,7665,3,,15688,,,Orey,Fidani,Bronze,,CAN,,973,3,Bronze,,,Matthew,Bell,Gold,,GBR,,424,4,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,18,Classified,106,2:41:39.828,7 Laps,1 Lap,64,1:18.143,180.8,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,,15677,,,Dwight,Merriman,Bronze,,USA,,1930,1,Bronze,,,Ryan,Dalziel,Gold,,GBR,,192,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,33,Classified,106,2:41:55.791,7 Laps,+15.963,42,1:21.886,172.6,Sean Creech Motorsport,LMP3,,,Ligier JS P320,M,1603,286,36,96,7650,3,,15687,,,Lance,Willsey,,,USA,,664,2,,,,Joao,Barbosa,Gold,,USA,,182,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,4,Classified,105,2:41:16.538,8 Laps,1 Lap,44,1:22.844,170.6,Ave Motorsports,LMP3,,,Ligier JS P320,M,2360,163,36,96,7650,3,,15692,,,Kevin,Conway,Bronze,,USA,,745,1,Bronze,,,John,Geesbreght,Silver,,USA,,2778,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,79,Classified,104,2:41:05.219,9 Laps,1 Lap,40,1:24.503,167.2,WeatherTech Racing,GTDPRO,,,Mercedes-AMG GT3,M,2244,360,41,204,7643,3,,15693,,,Daniel,Juncadella,Platinum,,ESP,,1584,2,Platinum,,,Jules,Gounon,Platinum,,FRA,,1224,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,23,Classified,104,2:41:09.613,9 Laps,+4.394,39,1:24.551,167.1,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3,M,2246,294,41,18,73,3,,15694,,,Ross,Gunn,Gold,,GBR,,1905,1,Gold,,,Alex,Riberas,Gold,,ESP,,659,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,14,Classified,104,2:41:22.651,9 Laps,+13.038,66,1:24.237,167.7,Vasser Sullivan,GTDPRO,,,Lexus RC F GT3,M,2250,336,41,46,7644,3,,15695,,,Jack,Hawksworth,Gold,,GBR,,838,2,Gold,,,Ben,Barnicoat,Platinum,,GBR,,2620,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,57,Classified,104,2:41:28.100,9 Laps,+5.449,70,1:24.388,167.4,Winward Racing,GTD,,,Mercedes-AMG GT3,M,2330,304,4,224,7643,3,,15698,,,Russell,Ward,Silver,,USA,,1252,1,Silver,,,Philip,Ellis,Gold,,DEU,,1936,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,78,Classified,104,2:41:29.368,9 Laps,+1.268,41,1:24.627,167.0,Forte Racing Powered by USRT,GTD,,,Lamborghini Huracan GT3 EVO2,M,2156,396,4,194,1609,3,,15700,,,Misha,Goikhberg,Silver,,CAN,,168,1,Silver,,,Loris,Spinelli,Gold,,ITA,,3038,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,Classified,104,2:41:30.941,9 Laps,+1.573,41,1:24.588,167.1,Paul Miller Racing,GTD,,,BMW M4 GT3,M,1558,34,4,111,74,3,,15703,,,Bryan,Sellers,Gold,,USA,,18,1,Gold,,,Madison,Snow,Silver,,USA,,155,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,27,Classified,104,2:41:34.052,9 Laps,+3.111,39,1:25.006,166.2,Heart of Racing Team,GTD,,,Aston Martin Vantage GT3,M,1510,294,4,18,73,3,,15704,,,Roman,De Angelis,Silver,,CAN,,1379,1,Silver,,,Marco,Sorensen,Platinum,,MCO,,2721,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,96,Classified,104,2:41:39.656,9 Laps,+5.604,63,1:24.775,166.7,Turner Motorsport,GTD,,,BMW M4 GT3,M,1553,38,4,111,74,3,,15699,,,Patrick,Gallagher,Silver,,USA,,1593,1,Silver,,,Robby,Foley,Gold,,USA,,1302,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,77,Classified,104,2:41:41.834,9 Laps,+2.178,68,1:24.506,167.2,Wright Motorsports,GTD,B,,Porsche 911 GT3 R (992),M,2185,111,4,192,112,3,,15708,,,Alan,Brynjolfsson,Bronze,,USA,,1271,1,Bronze,,,Trent,Hindman,Gold,,USA,,244,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,9,Classified,104,2:41:42.895,9 Laps,+1.061,89,1:24.031,168.2,Pfaff Motorsports,GTDPRO,,,Porsche 911 GT3 R (992),M,2251,390,41,192,112,3,,15696,,,Klaus,Bachler,Platinum,,AUT,,663,2,Platinum,,,Patrick,Pilet,Platinum,,FRA,,3037,3,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3,Classified,104,2:41:48.808,9 Laps,+5.913,7,1:24.653,166.9,Corvette Racing,GTDPRO,,,Chevrolet Corvette C8.R GTD,M,2253,23,41,110,105,3,,15697,,,Antonio,Garcia,Platinum,,ESP,,12,1,Platinum,,,Jordan,Taylor,Platinum,,USA,,13,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,97,Classified,104,2:41:55.603,9 Laps,+6.795,43,1:24.935,166.4,Turner Motorsport,GTD,,,BMW M4 GT3,M,2397,38,4,111,74,3,,15713,,,Bill,Auberlen,Gold,,USA,,39,1,Gold,,,Chandler,Hull,Silver,,USA,,2152,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,92,Classified,104,2:42:00.259,9 Laps,+4.656,39,1:24.793,166.6,Kellymoss with Riley,GTD,B,,Porsche 911 GT3 R (992),M,2201,465,4,192,112,3,,15712,,,David,Brule,Bronze,,USA,,2924,1,Bronze,,,Alec,Udell,Silver,,USA,,866,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,32,Classified,104,2:42:07.674,9 Laps,+7.415,5,1:24.763,166.7,Team Korthoff Motorsports,GTD,,,Mercedes-AMG GT3,M,2335,463,4,224,7643,3,,15707,,,Mike,Skeen,Silver,,USA,,830,4,Silver,,,Mikael,Grenier,Gold,,CAN,,1624,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,80,Classified,104,2:42:25.700,9 Laps,+18.026,43,1:24.590,167.0,AO Racing,GTD,B,,Porsche 911 GT3 R (992),M,2204,466,4,192,112,3,,15711,,,PJ,Hyett,Bronze,,USA,,2947,1,Bronze,,,Seb,Priaulx,Gold,,GBR,,3009,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,54,Classified,103,2:36:08.330,10 Laps,1 Lap,42,1:21.975,172.4,MLT Motorsports,LMP3,,,Ligier JS P320,M,2445,260,34,96,7650,3,,15691,,,Jason,Rabe,Bronze,,USA,,3069,1,Bronze,,,Dakota,Dickerson,Silver,,USA,,1756,4,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,91,Classified,103,2:41:01.541,10 Laps,+4:53.211,41,1:24.686,166.9,Kellymoss with Riley,GTD,B,,Porsche 911 GT3 R (992),M,2202,465,4,192,112,3,,15710,,,Alan,Metni,Bronze,,USA,,1344,1,Bronze,,,Kay,van Berlo,Silver,,NLD,,1759,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,24,Classified,103,2:41:14.805,10 Laps,+13.264,7,1:16.353,185.1,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2154,395,44,190,74,3,,15667,,,Philipp,Eng,Platinum,,AUT,,883,1,Platinum,,,Augusto,Farfus,Platinum,,MCO,,3000,4,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,94,Classified,103,2:41:15.402,10 Laps,+0.597,70,1:25.311,165.6,Andretti Autosport,GTD,,,Aston Martin Vantage GT3,M,2396,357,4,18,73,3,,15701,,,Jarett,Andretti,Silver,,USA,,2292,1,Silver,,,Gabby,Chaves,Gold,,COL,,600,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,66,Classified,103,2:41:38.980,10 Laps,+23.578,66,1:24.712,166.8,Gradient Racing,GTD,B,,Acura NSX GT3,M,1416,328,4,43,7641,3,,15705,,,Sheena,Monk,Bronze,,USA,,1532,3,Bronze,,,Katherine,Legge,Gold,,GBR,,2305,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,12,Classified,103,2:42:17.537,10 Laps,+38.557,39,1:25.054,166.1,Vasser Sullivan,GTD,,,Lexus RC F GT3,M,931,336,4,46,7644,3,,15706,,,Frankie,Montecalvo,Silver,,USA,,1279,1,Silver,,,Aaron,Telitz,Gold,,USA,,1780,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,15,Classified,103,2:42:18.046,10 Laps,+0.509,71,1:24.804,166.6,"Lone Star Racing, LLC",GTD,B,,Mercedes-AMG GT3,M,2504,224,4,224,7643,3,,15714,,,Anton,Dias Perera,Bronze,,USA,,1987,1,Bronze,,,Scott,Andrews,Gold,,AUS,,1657,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,38,Classified,102,2:42:03.669,11 Laps,1 Lap,7,1:22.781,170.7,Performance Tech Motorsports,LMP3,,,Ligier JS P320,M,1666,289,36,96,7650,3,,15684,,,Alexander,Koreiba,Silver,,USA,,2711,1,Silver,,,Connor,Bloum,Silver,,USA,,471,4,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,70,Classified,96,2:41:20.903,17 Laps,6 Laps,39,1:24.913,166.4,Inception Racing,GTD,B,,McLaren 720S GT3 EVO,M,1520,388,4,81,7651,3,,15709,,,Brendan,Iribe,Bronze,,USA,,2622,1,Bronze,,,Frederik,Schandorff,Gold,,DNK,,2995,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,20,Classified,78,2:41:23.261,35 Laps,18 Laps,76,1:19.088,178.7,High Class Racing,LMP2,,,ORECA LMP2 07,M,968,348,28,85,7637,3,,15682,,,Dennis,Andersen,Bronze,,DNK,,3043,1,Bronze,,,Ed,Jones,Gold,,ARE,,2418,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,93,Classified,24,38:31.796,89 Laps,54 Laps,7,1:25.354,165.6,Racers Edge Motorsports with WTR,GTD,,,Acura NSX GT3,M,2159,414,4,43,7641,3,,15702,,,Ashton,Harrison,Silver,,USA,,1862,1,Silver,,,Kyle,Marcelli,Gold,,CAN,,88,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
